id,model,ability,noise_ratio,query,model_response,accuracy
24,llama-3.1-8b-instant,noise_robustness,0.6,When was Lost Ark game release on Steam?,"According to Document 4, Lost Ark Steam release date was February 11, 2022, for everyone, and February 8, 2022, for Founders Pack owners.",1
25,llama-3.1-8b-instant,noise_robustness,0.6,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,[ERROR_MAX_RETRIES],0
26,llama-3.1-8b-instant,noise_robustness,0.6,What is the genre of The Endgame (TV show)?,[ERROR_MAX_RETRIES],0
27,llama-3.1-8b-instant,noise_robustness,0.6,When did Russia invade Ukraine?,"According to Document 1: When Vladimir Putin sent up to 200,000 soldiers into Ukraine on 24 February 2022, he wrongly assumed he could sweep into the capital, Kyiv, in a matter of days and depose the government.

According to Document 5: On 24 February 2022, Russia invaded Ukraine in an escalation of the Russo-Ukrainian War which began in 2014.

Both documents confirm that Russia invaded Ukraine on 24 February 2022.",1
28,llama-3.1-8b-instant,noise_robustness,0.6,When was Elden Ring being released?,"According to Document 2 and Document 4, Elden Ring was released on February 25, 2022, for PS4, PS5, Xbox One, Xbox Series X, and PC.",1
29,llama-3.1-8b-instant,noise_robustness,0.6,Who did Iga Swiatek defeat to win the Qatar Open 2022?,[ERROR_MAX_RETRIES],0
30,llama-3.1-8b-instant,noise_robustness,0.6,Which country won the most medals at the 2022 Winter Olympics?,[ERROR_MAX_RETRIES],0
31,llama-3.1-8b-instant,noise_robustness,0.6,Who won the Male Vocalist of the Year at the 2022 CMA ?,Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards.,1
32,llama-3.1-8b-instant,noise_robustness,0.6,Who won the ACC Tournament in 2022?,"The Virginia Tech Hokies won the 2022 ACC Tournament, their first ACC Tournament title and only their second conference tournament title in program history.",1
33,llama-3.1-8b-instant,noise_robustness,0.6,What chip does the iPhone 14 have?,[ERROR_MAX_RETRIES],0
34,llama-3.1-8b-instant,noise_robustness,0.6,When is Google I/O 2022 scheduled to take place?,[ERROR_MAX_RETRIES],0
35,llama-3.1-8b-instant,noise_robustness,0.6,who will direct Irredeemable film?,Jeymes Samuel will direct the Irredeemable film.,1
36,llama-3.1-8b-instant,noise_robustness,0.6,What is the name of China's rover on Mars?,[ERROR_MAX_RETRIES],0
37,llama-3.1-8b-instant,noise_robustness,0.6,Who is being honored with the 2022 Warrior Award?,[ERROR_MAX_RETRIES],0
38,llama-3.1-8b-instant,noise_robustness,0.6,What is the weight of the Surface Laptop SE?,"According to Document 2, the weight of the Microsoft Surface Laptop SE is 2.45 pounds.",1
39,llama-3.1-8b-instant,noise_robustness,0.6,Who stars in The Lost City?,[ERROR_MAX_RETRIES],0
40,llama-3.1-8b-instant,noise_robustness,0.6,What happened at the Academy Awards involving Will Smith and Chris Rock?,[ERROR_MAX_RETRIES],0
41,llama-3.1-8b-instant,noise_robustness,0.6,When did Apple M2 chip?,I can not answer the question because of the insufficient information in documents.,0
42,llama-3.1-8b-instant,noise_robustness,0.6,What film won the 2022 Academy Award for Best Picture?,According to Document 2: 'CODA' won the prize for best picture.,1
43,llama-3.1-8b-instant,noise_robustness,0.6,When will the 94th Academy Awards be held?,[ERROR_MAX_RETRIES],0
44,llama-3.1-8b-instant,noise_robustness,0.6,When was A House Between the Earth and the Moon published?,[ERROR_MAX_RETRIES],0
45,llama-3.1-8b-instant,noise_robustness,0.6,Which alnum won the Album of the Year GRAMMYs 2022,"Jon Batiste's album ""We Are"" won the Album of the Year GRAMMYs 2022.",1
46,llama-3.1-8b-instant,noise_robustness,0.6,When is the final of the 2022 FIFA World Cup?,[ERROR_MAX_RETRIES],0
47,llama-3.1-8b-instant,noise_robustness,0.6,How many vehicles did Tesla deliver in the first quarter of 2022?,"According to Document 3: Tesla delivered 310,048 vehicles across the world in Q1 2022.",1
48,llama-3.1-8b-instant,noise_robustness,0.6,Who acquired Twitter?,[ERROR_MAX_RETRIES],0
49,llama-3.1-8b-instant,noise_robustness,0.6,How much did Elon Musk bought Twitter?,[ERROR_MAX_RETRIES],0
50,llama-3.1-8b-instant,noise_robustness,0.6,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,llama-3.1-8b-instant,noise_robustness,0.6,Who won the women's singles Australian Open 2022?,"Ashleigh Barty won the women's singles Australian Open 2022, defeating Danielle Collins in the final with a score of 6-3, 7-6(2).",1
52,llama-3.1-8b-instant,noise_robustness,0.6,Who won the women's singles Australian Open 2023?,[ERROR_MAX_RETRIES],0
53,llama-3.1-8b-instant,noise_robustness,0.6,Who won the men's singles Australian Open 2022?,[ERROR_MAX_RETRIES],0
54,llama-3.1-8b-instant,noise_robustness,0.6,Who won the men's singles Australian Open 2023?,Novak Djokovic won the men's singles Australian Open 2023.,1
55,llama-3.1-8b-instant,noise_robustness,0.6,Who won the women's singles French Open 2022?,[ERROR_MAX_RETRIES],0
56,llama-3.1-8b-instant,noise_robustness,0.6,Who won the women's singles French Open 2023?,[ERROR_MAX_RETRIES],0
57,llama-3.1-8b-instant,noise_robustness,0.6,Who is the runner-up in the women's singles at the 2023 French Open?,"Karolina Muchova is the runner-up in the women's singles at the 2023 French Open, according to Document 2 and Document 5.",1
58,llama-3.1-8b-instant,noise_robustness,0.6,Who won the men's singles French Open 2022?,"Rafael Nadal won the men's singles French Open 2022, defeating Casper Ruud in the final.",1
59,llama-3.1-8b-instant,noise_robustness,0.6,Who won the men's singles French Open 2023?,[ERROR_MAX_RETRIES],0
60,llama-3.1-8b-instant,noise_robustness,0.6,who the women's singles wimbledon 2022?,[ERROR_MAX_RETRIES],0
61,llama-3.1-8b-instant,noise_robustness,0.6,who the women's singles wimbledon 2023?,[ERROR_MAX_RETRIES],0
62,llama-3.1-8b-instant,noise_robustness,0.6,Who won the men's singles wimbledon 2022?,"According to Document 2: Novak Djokovic was the 2022 Wimbledon champion, winning his 21st grand slam title and his seventh at SW19.",1
63,llama-3.1-8b-instant,noise_robustness,0.6,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men's singles Wimbledon 2023.,1
64,llama-3.1-8b-instant,noise_robustness,0.6,How many titles has Swiatek won in 2022 season?,[ERROR_MAX_RETRIES],0
65,llama-3.1-8b-instant,noise_robustness,0.6,who the women's singles U.S. Open 2022?,[ERROR_MAX_RETRIES],0
66,llama-3.1-8b-instant,noise_robustness,0.6,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz won the men's singles U.S. Open 2022.,1
67,llama-3.1-8b-instant,noise_robustness,0.6,Who is the new head coach of the Virginia Tech football team in 2022?,[ERROR_MAX_RETRIES],0
68,llama-3.1-8b-instant,noise_robustness,0.6,Where is Consensus 2022 taking place?,[ERROR_MAX_RETRIES],0
69,llama-3.1-8b-instant,noise_robustness,0.6,When did the 148th Kentucky Derby take place?,"According to Document 5, the 148th Kentucky Derby took place on Saturday, May 7, 2022.",1
70,llama-3.1-8b-instant,noise_robustness,0.6,What was Tesla's revenue in Q1 2022?,"According to Document 3, Tesla generated a revenue of $18.76 billion in Q1 2022.",1
71,llama-3.1-8b-instant,noise_robustness,0.6,When will Splatoon 3 be released?,[ERROR_MAX_RETRIES],0
72,llama-3.1-8b-instant,noise_robustness,0.6,Who acquired STX Entertainment?,[ERROR_MAX_RETRIES],0
73,llama-3.1-8b-instant,noise_robustness,0.6,When did Orrin G. Hatch pass away?,[ERROR_MAX_RETRIES],0
74,llama-3.1-8b-instant,noise_robustness,0.6,Who was the new CEO of CNN?,Chris Licht was named CNN's new chief executive on Feb. 28.,1
75,llama-3.1-8b-instant,noise_robustness,0.6,Who won the French Presidential Election 2022?,"Emmanuel Macron won the French Presidential Election 2022, fending off a historic challenge from far-right candidate Marine Le Pen.",1
76,llama-3.1-8b-instant,noise_robustness,0.6,What is the megapixel in main camera on the iPhone 14 Pro?,[ERROR_MAX_RETRIES],0
77,llama-3.1-8b-instant,noise_robustness,0.6,How much does it cost to rent a tool kit for Apple device repairs?,[ERROR_MAX_RETRIES],0
78,llama-3.1-8b-instant,noise_robustness,0.6,Where will the 2022 Met Gala take place?,[ERROR_MAX_RETRIES],0
79,llama-3.1-8b-instant,noise_robustness,0.6,Who won the Champions League in the 2022-2023 season?,"Based on the provided documents, Manchester City won the Champions League in the 2022-2023 season. This information is mentioned in Document 3 and Document 4.",1
80,llama-3.1-8b-instant,noise_robustness,0.6,Which teams are playing in the 2021-22 NBA Finals?,The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics.,1
81,llama-3.1-8b-instant,noise_robustness,0.6,What is the prize money for the Squid Game-inspired reality competition?,[ERROR_MAX_RETRIES],0
82,llama-3.1-8b-instant,noise_robustness,0.6,When was Overwatch 2 released?,[ERROR_MAX_RETRIES],0
83,llama-3.1-8b-instant,noise_robustness,0.6,Who won the 2022 Tour de France?,Jonas Vingegaard won the 2022 Tour de France by two minutes and 43 seconds over Tadej Pogačar.,1
84,llama-3.1-8b-instant,noise_robustness,0.6,How much was Apple's revenue in Q3? 2022,[ERROR_MAX_RETRIES],0
85,llama-3.1-8b-instant,noise_robustness,0.6,Who won the 2022 Atlanta Open?,[ERROR_MAX_RETRIES],0
86,llama-3.1-8b-instant,noise_robustness,0.6,What was the revenue of AWS in Q2 2022?,"According to Document 1, AWS revenue in Q2 2022 was $19.7 billion. 

According to Document 3, AWS revenue in Q2 2022 was $19.7 billion. 

According to Document 5, AWS revenue in Q4 2022 was $21 billion, but this is not the answer to the question about Q2 2022.",1
87,llama-3.1-8b-instant,noise_robustness,0.6,when was xenoblade chronicles 3 released?,[ERROR_MAX_RETRIES],0
88,llama-3.1-8b-instant,noise_robustness,0.6,"What is the name of the horse in the movie ""Nope""?",[ERROR_MAX_RETRIES],0
89,llama-3.1-8b-instant,noise_robustness,0.6,When did Neal Lemlein pass away?,"Neal died on July 22, 2022, in Aurora, Colorado, of kidney cancer.",1
90,llama-3.1-8b-instant,noise_robustness,0.6,Who is the lead actor in the film Carter?,[ERROR_MAX_RETRIES],0
91,llama-3.1-8b-instant,noise_robustness,0.6,When was BlenderBot 3 released?,"According to Document 1, Document 4, and Document 3, BlenderBot 3 was released on Friday, August 5.",1
92,llama-3.1-8b-instant,noise_robustness,0.6,which company invented BlenderBot 3?,[ERROR_MAX_RETRIES],0
93,llama-3.1-8b-instant,noise_robustness,0.6,When was ChatGPT released?,[ERROR_MAX_RETRIES],0
94,llama-3.1-8b-instant,noise_robustness,0.6,When was GPT4 released?,"According to Document 2: GPT-4 Release: Briefing on Model Improvements and Limitations, GPT-4 was released on March 14, 2023.",1
95,llama-3.1-8b-instant,noise_robustness,0.6,How much did Amazon agree to pay to acquire iRobot?,[ERROR_MAX_RETRIES],0
96,llama-3.1-8b-instant,noise_robustness,0.6,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa.",1
97,llama-3.1-8b-instant,noise_robustness,0.6,When did Microsoft release Windows 11 22H2?,[ERROR_MAX_RETRIES],0
98,llama-3.1-8b-instant,noise_robustness,0.6,When did AMD unveil Ryzen 7000 processors?,"According to Document 4, AMD unveiled the Ryzen 7000 desktop processors in a YouTube livestream on August 29th at 7PM.",1
99,llama-3.1-8b-instant,noise_robustness,0.6,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,"Based on the provided documents, the answer is: Konnor McClain. 

Document 1 states: ""WOGA Gymnastics' Konnor McClain (Las Vegas, Nev.) captured the senior women's all-around title as competition concluded at...""

Document 5 states: ""Konnor McClain won her first U.S. gymnastics national championship Sunday night, rallying past Shilese Jones in the finals to complete a...""",1
100,llama-3.1-8b-instant,noise_robustness,0.6,What is the new price of Tesla's Full-Self Driving (FSD) software?,[ERROR_MAX_RETRIES],0
101,llama-3.1-8b-instant,noise_robustness,0.6,What is the date of the premiere of House of the Dragon?,[ERROR_MAX_RETRIES],0
102,llama-3.1-8b-instant,noise_robustness,0.6,When is the release date for Sony's PlayStation VR2 headset?,[ERROR_MAX_RETRIES],0
103,llama-3.1-8b-instant,noise_robustness,0.6,What is the new venture launched by Tiger Woods and Rory McIlroy?,"TMRW Sports, a technology-focused venture that aims to create ""progressive approaches"" to sport, media, and entertainment.",1
104,llama-3.1-8b-instant,noise_robustness,0.6,Which company recently acquired Super.tech?,"Based on the provided documents, the answer is: ColdQuanta.",1
105,llama-3.1-8b-instant,noise_robustness,0.6,Who is the Heisman Trophy winner in 2022?,Caleb Williams (USC QB) won the 2022 Heisman Trophy.,1
106,llama-3.1-8b-instant,noise_robustness,0.6,When does The Amazing Race Season 34 premiere?,"According to Document 2, ""The Amazing Race"" returns tonight on CBS at 10 p.m. Eastern for its season 34 premiere. 

Additionally, Document 5 states that Season 34 premiered on Wednesday, Sept. 21 at 10/9c on CBS.",1
107,llama-3.1-8b-instant,noise_robustness,0.6,Who is the chairman of Toulouse and under whose ownership are they currently?,I can not answer the question because of the insufficient information in documents.,0
108,llama-3.1-8b-instant,noise_robustness,0.6,When will the TGL (Tech-Infused Golf League) season start?,"According to Document 2, the TGL season will start in January 2024.",1
109,llama-3.1-8b-instant,noise_robustness,0.6,Who is the director of BioShock movie?,Francis Lawrence is the director of the BioShock movie.,1
110,llama-3.1-8b-instant,noise_robustness,0.6,What is the premiere date of New Amsterdam Season 5?,"According to Document 2: New Amsterdam Season 5 premieres Tuesday, September 20 at 10/9c on NBC and next day on Peacock.",1
111,llama-3.1-8b-instant,noise_robustness,0.6,Who won the World Cup Final in 2022?,"Argentina won the World Cup Final in 2022, defeating France 4-2 in a penalty shootout after the match ended 3-3.",1
112,llama-3.1-8b-instant,noise_robustness,0.6,Who is the chief meteorologist for KPLR-TV?,"According to Document 4, John Fuller is the chief meteorologist for KPLR-TV.",1
113,llama-3.1-8b-instant,noise_robustness,0.6,Who is the new head of development at Riff Raff Entertainment?,Katie Sinclair has been named the new head of development at Riff Raff Entertainment.,1
114,llama-3.1-8b-instant,noise_robustness,0.6,How much money did Texas Tech pay Marlene Stollings in the settlement?,"According to Document 4 and Document 5, Texas Tech paid former women's basketball coach Marlene Stollings approximately $740,000 in settling a lawsuit she filed after being fired by the school in 2020.",1
115,llama-3.1-8b-instant,noise_robustness,0.6,Who acquired a stake in FromSoftware?,"According to Document 3, Sony and Tencent acquired a stake in FromSoftware. Specifically, Sony acquired 14.09% of FromSoftware's shares, and Tencent acquired 16.25% of FromSoftware's shares.",1
116,llama-3.1-8b-instant,noise_robustness,0.6,Who is the new Coach for The Voice Season 22?,"According to Document 2, Document 3, Document 4, and Document 5, the new Coach for The Voice Season 22 is Camila Cabello.",1
117,llama-3.1-8b-instant,noise_robustness,0.6,What was the unemployment rate in August 2022 in U.S.?,"According to Document 2, the seasonally adjusted U.S. unemployment rate in August 2022 was 3.7%.",1
118,llama-3.1-8b-instant,noise_robustness,0.6,Who did Serena Williams lose to in her last match at the U.S. Open?,Ajla Tomljanovic.,1
119,llama-3.1-8b-instant,noise_robustness,0.6,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"According to Document 5, eight people were hospitalized with varying injuries following the shuttle van crash.",1
120,llama-3.1-8b-instant,noise_robustness,0.6,Who is the head coach of Virginia Tech football?,Brent Pry.,1
121,llama-3.1-8b-instant,noise_robustness,0.6,How did Tanya Pardazi die?,Tanya Pardazi died in a skydiving accident at Skydive Toronto on August 27.,1
122,llama-3.1-8b-instant,noise_robustness,0.6,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named interim coach for Nebraska's 2022 season.,1
123,llama-3.1-8b-instant,noise_robustness,0.6,What is the release date of Jackie Evancho's album Carousel of Time?,"According to Document 2, the release date of Jackie Evancho's album Carousel of Time is September 9.",1
124,llama-3.1-8b-instant,noise_robustness,0.6,Which companies are part of MATANA?,"According to Document 2, the MATANA group is composed of six high-level technology companies: 

1. Microsoft Corporation (NASDAQ: MSFT)
2. Apple Inc
3. Tesla Inc (NASDAQ: TSLA)
4. Alphabet Inc (NASDAQ: GOOGL)
5. Nvidia Corp (NASDAQ: NVDA)
6. Amazon.com Inc",1
125,llama-3.1-8b-instant,noise_robustness,0.6,Which animated series won the Emmy Award for Best Animated Program?,Arcane won the Emmy Award for Best Animated Program.,1
126,llama-3.1-8b-instant,noise_robustness,0.6,How many teams will be included in the expanded College Football Playoff?,"According to Document 4, the College Football Playoff will expand to a 12-team event.",1
127,llama-3.1-8b-instant,noise_robustness,0.6,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,"According to Document 2, the host nation Qatar will play against Ecuador in the opening game of the World Cup.",1
128,llama-3.1-8b-instant,noise_robustness,0.6,Where did Leonard Francis escape from?,"According to Document 4, Leonard Glenn Francis escaped from his home in the Torrey Highlands community of San Diego.",1
129,llama-3.1-8b-instant,noise_robustness,0.6,When does the 2022 NFL Football Season begin?,"The 2022 NFL Football Season begins Thursday, September 8.",1
130,llama-3.1-8b-instant,noise_robustness,0.6,When did Meta Connect take place?,"I can answer the question based on the provided documents. 

Document 1 states that Meta Connect will take place on Oct. 11 this year. 
Document 2 states that Meta Connect will take place on October 11 from 7 p.m. CEST / 1 p.m. EST. 
Document 5 states that the star of Tuesday’s Meta Connect was Meta Quest Pro, implying that Meta Connect took place on a Tuesday. 

However, Document 1 and Document 2 provide the most specific information about the date of Meta Connect.",1
131,llama-3.1-8b-instant,noise_robustness,0.6,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"According to Document 1, the fine that Meta is facing for failing to safeguard children's information on Instagram is 405 million euros (U.S. $401 million).",1
132,llama-3.1-8b-instant,noise_robustness,0.6,When was Gotham Knights released?,"According to Document 1, Document 2, and Document 3, Gotham Knights was released on October 21, 2022.",1
133,llama-3.1-8b-instant,noise_robustness,0.6,How did Bernard Shaw die?,"According to Document 4 and Document 5, Bernard Shaw died from pneumonia at the age of 82.",1
134,llama-3.1-8b-instant,noise_robustness,0.6,When did Queen Elizabeth II die?,"According to Document 2 and Document 4, Queen Elizabeth II died on September 8, 2022, at the age of 96.",1
135,llama-3.1-8b-instant,noise_robustness,0.6,Where did Queen Elizabeth II die?,"Balmoral Castle, her estate in the Scottish Highlands.",1
136,llama-3.1-8b-instant,noise_robustness,0.6,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,Frances Tiafoe.,1
137,llama-3.1-8b-instant,noise_robustness,0.6,when did king charles iii get crowned?,"According to Document 4, King Charles III was crowned on May 6, 2023.",1
138,llama-3.1-8b-instant,noise_robustness,0.6,"What is Trace Adkins' role in ""Monarch""?","According to Document 4 and Document 5, Trace Adkins plays the role of Albie Roman, the Texas Truthteller and the reigning King of Country Music, and the husband of Dottie Cantrell Roman (played by Susan Sarandon).",1
139,llama-3.1-8b-instant,noise_robustness,0.6,When does the iPhone 14 Plus release?,"October 7, 2022 (Document 3)",1
140,llama-3.1-8b-instant,noise_robustness,0.6,Who stars as Susie Wallis in Susie Searches?,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1
141,llama-3.1-8b-instant,noise_robustness,0.6,What is the new product at Chick-fil-A in fall 2022?,"According to Document 4, the new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake, and the return of the Grilled Spicy Deluxe Sandwich.",1
142,llama-3.1-8b-instant,noise_robustness,0.6,Which team will Kyle Busch join in 2023?,"Based on the provided documents, Kyle Busch will join Richard Childress Racing (RCR) in 2023.",1
143,llama-3.1-8b-instant,noise_robustness,0.6,What is men's year-end No 1 in tennis in 2022?,"Based on the provided documents, the answer is: Carlos Alcaraz.",1
144,llama-3.1-8b-instant,noise_robustness,0.6,Who was playing Lex Luthor in Titans?,Titus Welliver was playing Lex Luthor in Titans.,1
145,llama-3.1-8b-instant,noise_robustness,0.6,What is Columbia University's QS ranking in 2023?,"According to Document 3, Columbia University's QS ranking in 2023 was 22nd.",1
146,llama-3.1-8b-instant,noise_robustness,0.6,Who was the first Asian man to win Lead Actor in a Drama Series?,"Lee Jung-jae, according to Document 4. He won the award for outstanding lead actor in a drama series for his role in the Netflix show ""Squid Game"".",1
147,llama-3.1-8b-instant,noise_robustness,0.6,How much did Google acquire Mandiant for?,$5.4 billion,1
148,llama-3.1-8b-instant,noise_robustness,0.6,What was the inflation rate in the U.S. in August 2022?,"According to Document 1, the inflation rate was up at an annualized 8.3% rate in August.",1
149,llama-3.1-8b-instant,noise_robustness,0.6,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,Gayle King is receiving the 39th Walter Cronkite Award for Excellence in Journalism.,1
150,llama-3.1-8b-instant,noise_robustness,0.6,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,The Legend of Zelda: Tears of the Kingdom.,1
151,llama-3.1-8b-instant,noise_robustness,0.6,when was The Legend of Zelda: Tears of the Kingdom released?,"The Legend of Zelda: Tears of the Kingdom was released on May 12, 2023.",1
152,llama-3.1-8b-instant,noise_robustness,0.6,When was Hocus Pocus 2 released on Disney+?,"According to Document 1 and Document 5, Hocus Pocus 2 was released on Disney+ on September 30th, 2022.",1
153,llama-3.1-8b-instant,noise_robustness,0.6,When is ACL 2023 taking place?,"The 61st Annual Meeting of the Association for Computational Linguistics (ACL’23) will take place in Toronto, Canada from July 9th to July 14th, 2023.",1
154,llama-3.1-8b-instant,noise_robustness,0.6,Where is ACL 2023 taking place?,"Document 4: The 61st Annual Meeting of the Association for Computational Linguistics (ACL'23) will take place in Toronto, Canada from July 9th to July 14th, 2023.

Document 5: Apple sponsored the annual meeting of the Association for Computational Linguistics (ACL), which took place in person from July 9 to 14 in Toronto, Canada.

Therefore, the answer is: Toronto, Canada.",1
155,llama-3.1-8b-instant,noise_robustness,0.6,When is EMNLP 2023 taking place?,"EMNLP 2023 will take place in Singapore from December 6th to December 10th, 2023.",1
156,llama-3.1-8b-instant,noise_robustness,0.6,Where is EMNLP 2023 taking place?,According to Document 4: EMNLP 2023 will be held in Singapore.,1
157,llama-3.1-8b-instant,noise_robustness,0.6,What is the starting price for Virginia Tech 2023 football season tickets?,"The starting price for Virginia Tech 2023 football season tickets is $350 per ticket, as stated in Document 2 and Document 1.",1
158,llama-3.1-8b-instant,noise_robustness,0.6,What is the date of the Wine OFF the Fox benefit concert?,"The date of the Wine OFF the Fox benefit concert is Saturday, October 22.",1
159,llama-3.1-8b-instant,noise_robustness,0.6,When is the funeral of Queen Elizabeth II?,I can not answer the question because of the insufficient information in documents.,0
160,llama-3.1-8b-instant,noise_robustness,0.6,Where did Queen Elizabeth II's state funeral take place?,"The state funeral of Queen Elizabeth II took place at Westminster Abbey, followed by a procession to Wellington Arch, and then a committal service at St George's Chapel at Windsor Castle.",1
161,llama-3.1-8b-instant,noise_robustness,0.6,Who were the top two contestants in the America's Got Talent Season 17 finale?,"According to Document 5, the top two contestants in the America's Got Talent Season 17 finale were Mayyas and Kristy Sellars.",1
162,llama-3.1-8b-instant,noise_robustness,0.6,When is MotorCity Cage Night XII?,According to Document 3: MotorCity Cage Night XII is on November 18.,1
163,llama-3.1-8b-instant,noise_robustness,0.6,How many people died in the mid-air collision in Boulder County?,"According to Document 1, the three people who died in the mid-air collision near Longmont were identified as Daniel Wilmoth, 22, Samuel Fisher, 23, and Henry Butler, 69. 

According to Document 2, the sheriff's office confirmed that three people were dead after the collision.",1
164,llama-3.1-8b-instant,noise_robustness,0.6,Who is Italy's first female prime minister?,Giorgia Meloni.,1
165,llama-3.1-8b-instant,noise_robustness,0.6,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,"According to Document 4, Ben Davies is unavailable for Wales in the upcoming Nations League matches due to a knee injury he sustained in the game against Sporting Lisbon.",1
166,llama-3.1-8b-instant,noise_robustness,0.6,Who won the WNBA Finals 2022?,"The Las Vegas Aces won the WNBA Finals 2022, defeating the Connecticut Sun in Game 4 with a score of 78-71.",1
167,llama-3.1-8b-instant,noise_robustness,0.6,When did the Golden Globe Awards 2023 take place?,"The Golden Globe Awards 2023 took place on January 10, 2023. This information can be found in Document 3 and Document 5.",1
168,llama-3.1-8b-instant,noise_robustness,0.6,What is the release date of the Pixel Watch?,"The release date of the Pixel Watch is October 13, 2022.",1
