id,model,ability,noise_ratio,query,model_response,accuracy
19,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When do the Paralympic Winter Games 2022 start?,"The 2022 Paralympic Winter Games start on Friday, March 4, 2022.",1
20,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Super Bowl 2022 date,"The 2022 Super Bowl, also known as Super Bowl LVI, will take place on Sunday, February 13, 2022.",1
21,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the 2022 Nobel Prize for chemistry?,"Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless. They received this accolade “for the development of click chemistry and bioorthogonal chemistry”.",1
22,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the Super Bowl 2022?,"The Los Angeles Rams defeated the Cincinnati Bengals, 23–20, in Super Bowl LVI, which was played on February 13, 2022, at SoFi Stadium in Inglewood, California.",1
23,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won women's 500m speed skating at the 2022 Winter Olympics?,"Erin Jackson. She won the gold medal with a time of 37.04, edging Japan's Miho Takagi (37.12) who finished second, and Angelina Golikova of the ROC who ended third.",1
24,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When was Lost Ark game release on Steam?,"February 11, 2022 (February 8 for Founders Pack owners).",1
25,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,"Jessie Diggins won a bronze medal in the women's individual cross-country sprint on February 8, 2022, and a silver medal in the women's 30 kilometer freestyle on the final day of the Olympics. These medals made her the most decorated U.S cross-country skier of all time.",1
26,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the genre of The Endgame (TV show)?,"Crime drama, Thriller.",1
27,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When did Russia invade Ukraine?,24 February 2022.,1
28,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When was Elden Ring being released?,"February 25, 2022. 

This information is mentioned in multiple documents: 
Document 2: ""Elden Ring is released on February 25, 2022, hitting PS4, PS5, Xbox One, Xbox Series X, and PC.""
Document 4: ""Elden Ring is released on February 25, 2022, hitting PS4, PS5, Xbox One, Xbox Series X, and PC.""
Document 5 mentions no contradicting information and seems to refer to another context.",1
29,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who did Iga Swiatek defeat to win the Qatar Open 2022?,Anett Kontaveit.,1
30,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Which country won the most medals at the 2022 Winter Olympics?,"Norway: 37 (16 golds, eight silvers, 13 bronzes)",1
31,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the Male Vocalist of the Year at the 2022 CMA ?,Chris Stapleton.,1
32,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the ACC Tournament in 2022?,Virginia Tech won the ACC Tournament in 2022.,1
33,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What chip does the iPhone 14 have?,"The iPhone 14 and iPhone 14 Plus have the A15 Bionic chip, which has a six-core CPU, a five-core GPU, and a 16-core Neural Engine. This is the same chip that’s in the iPhone 13 Pro, but with an extra GPU core.",1
34,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When is Google I/O 2022 scheduled to take place?,Google I/O 2022 takes place May 11-12.,1
35,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,who will direct Irredeemable film?,Jeymes Samuel.,1
36,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the name of China's rover on Mars?,The name of China's rover on Mars is Zhurong.,1
37,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is being honored with the 2022 Warrior Award?,Shad Gaspard.,1
38,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the weight of the Surface Laptop SE?,The weight of the Surface Laptop SE is 2.45 pounds.,1
39,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who stars in The Lost City?,"Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph and Brad Pitt.",1
40,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What happened at the Academy Awards involving Will Smith and Chris Rock?,"During the 94th Academy Awards on March 27, 2022, actor Will Smith walked onstage and slapped comedian Chris Rock across the face during Rock's presentation for Best Documentary Feature. The slap was in response to Rock's joke about Smith's wife Jada Pinkett Smith's shaved head, which she had been shaving since 2021 due to alopecia areata. Smith returned to his seat and shouted profanity at Rock, who briefly responded, but completed his presentation without further interruption. Later that evening, Smith won Best Actor and apologized to the Academy of Motion Picture Arts and Sciences and other nominees, but not to Rock, in his acceptance speech. The incident received worldwide attention and largely overshadowed the rest of the ceremony.",1
41,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When did Apple M2 chip?,"The Apple M2 chip was unveiled on June 6, 2022, at Apple's WWDC 2022 keynote.",1
42,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What film won the 2022 Academy Award for Best Picture?,CODA.,1
43,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When will the 94th Academy Awards be held?,"The 94th Oscars will be held on Sunday, March 27, 2022.",1
44,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When was A House Between the Earth and the Moon published?,"March 29, 2022.",1
45,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Which alnum won the Album of the Year GRAMMYs 2022,"Jon Batiste's album ""We Are"" won the Album of the Year GRAMMYs 2022.",1
46,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When is the final of the 2022 FIFA World Cup?,"The final of the 2022 FIFA World Cup took place on Sunday, December 18. The match was between Argentina and France, with Argentina winning 4-2 on penalties following a 3-3 draw after extra time.",1
47,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How many vehicles did Tesla deliver in the first quarter of 2022?,"According to Document 2 and Document 3, Tesla delivered 310,048 vehicles in the first quarter of 2022.",1
48,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who acquired Twitter?,"Elon Musk acquired Twitter, completing his $44 billion acquisition of the company on October 27, 2022.",1
49,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How much did Elon Musk bought Twitter?,Elon Musk bought Twitter for $44 billion.,1
50,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the 2022 Masters Tournament?,Scottie Scheffler.,1
51,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the women's singles Australian Open 2022?,"Ashleigh Barty won the women's singles Australian Open 2022, defeating Danielle Collins in the final with a score of 6-3, 7-6(2).",1
52,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the women's singles Australian Open 2023?,"Aryna Sabalenka of Belarus won the women's singles Australian Open 2023. She defeated Elena Rybakina of Kazakhstan in the final with a score of 4-6, 6-3, 6-4.",1
53,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the men's singles Australian Open 2022?,"Rafael Nadal defeated Daniil Medvedev in the final, 2–6, 6–7(5–7), 6–4, 6–4, 7–5 to win the men's singles tennis title at the 2022 Australian Open.",1
54,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the men's singles Australian Open 2023?,"Novak Djokovic defeated Stefanos Tsitsipas in the final, 6–3, 7–6(7–4), 7–6(7–5) to win the men's singles tennis title at the 2023 Australian Open. This is also confirmed by Document 1 which states that Serbia's Novak Djokovic defeated Greece's Stefanos Tsitsipas 6-3 7-6(4) 7-6(5) in the Australian Open final on Sunday to tie the men's record of 22 Grand Slam titles.",1
55,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the women's singles French Open 2022?,"Iga Swiatek won the women's singles French Open 2022. She defeated Coco Gauff in straight sets, 6-1, 6-3, in the final at Court Philippe-Chatrier in Paris.",1
56,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the women's singles French Open 2023?,"Iga Swiatek won the women's singles French Open 2023, beating Karolina Muchova 6-2 5-7 6-4.",1
57,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is the runner-up in the women's singles at the 2023 French Open?,Karolina Muchova.,1
58,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the men's singles French Open 2022?,"Rafael Nadal. He defeated Casper Ruud in the final, 6–3, 6–3, 6–0.",1
59,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the men's singles French Open 2023?,"Novak Djokovic. He defeated Casper Ruud in the final with a score of 7-6(7-1), 6-3, 7-5, winning his record 23rd Grand Slam singles title and third French Open title.",1
60,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,who the women's singles wimbledon 2022?,"Elena Rybakina won the ladies' singles title at the 2022 Wimbledon Championships, defeating Ons Jabeur in the final. [Document 1, Document 3]",1
61,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,who the women's singles wimbledon 2023?,Marketa Vondrousova.,1
62,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the men's singles wimbledon 2022?,"Novak Djokovic was the 2022 Wimbledon champion, winning his 21st grand slam title and his seventh at SW19.",1
63,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men's singles Wimbledon 2023.,1
64,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How many titles has Swiatek won in 2022 season?,"According to Document 2, Swiatek won eight titles in the 2022 season. Document 3 also mentions that Swiatek has won seven titles this season, but Document 2 provides the most up-to-date and accurate information. Therefore, Swiatek has won eight titles in the 2022 season.",1
65,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,who the women's singles U.S. Open 2022?,"Iga Swiatek. 

She defeated Ons Jabeur with a score of 6-2, 7-6 [7-5]. This was Swiatek's first U.S. Open singles title and her third Grand Slam title, and her first on a surface other than clay.",1
66,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz.,1
67,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is the new head coach of the Virginia Tech football team in 2022?,Brent Pry.,1
68,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Where is Consensus 2022 taking place?,"Austin, Texas. 

The information is found in Document 1 and Document 5. Document 1 states: ""The crypto conference took place June 9–12 in Austin, Texas"". Document 5 also confirms: ""Thousands of the world's brightest minds and impactful voices will take over Austin, Texas, June 9-12.""",1
69,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1
70,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What was Tesla's revenue in Q1 2022?,"According to the information provided, specifically from Document 3 and supporting information from CNBC as mentioned in Document 1, Tesla reported $18.76 billion in revenue in Q1 2022.",1
71,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When will Splatoon 3 be released?,"The game was released on September 9th, 2022.",1
72,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who acquired STX Entertainment?,STX Entertainment was acquired by private equity firm Najafi Companies for $173m.,1
73,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When did Orrin G. Hatch pass away?,"Orrin G. Hatch passed away on April 23, 2022, in Salt Lake City, Utah, surrounded by family, at the age of 88.",1
74,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who was the new CEO of CNN?,Chris Licht.,1
75,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the French Presidential Election 2022?,Emmanuel Macron. (According to documents 4 and 5),1
76,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the megapixel in main camera on the iPhone 14 Pro?,The main camera on the iPhone 14 Pro has a 48 megapixel sensor.,1
77,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How much does it cost to rent a tool kit for Apple device repairs?,"According to Document 2 and Document 3, it costs $49 (including shipping) to rent a tool kit for Apple device repairs. The rental lasts for 7 days, after which a fee and tax will be charged via a hold on your credit card.",1
78,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Where will the 2022 Met Gala take place?,The 2022 Met Gala will take place at the Metropolitan Museum of Arts in New York City.,1
79,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the Champions League in the 2022-2023 season?,Manchester City.,1
80,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Which teams are playing in the 2021-22 NBA Finals?,The Golden State Warriors and the Boston Celtics.,1
81,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the prize money for the Squid Game-inspired reality competition?,"The prize money for the Squid Game-inspired reality competition, ""Squid Game: The Challenge,"" is $4.56 million.",1
82,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When was Overwatch 2 released?,"Overwatch 2 was released on October 4, 2022, for Nintendo Switch, PS5/PS4, Xbox Series X|S, and Windows PC, in early access, with only the PvP portion available, and free-to-play.",1
83,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the 2022 Tour de France?,Jonas Vingegaard. (Document 2 and Document 4),1
84,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How much was Apple's revenue in Q3? 2022,"According to Document 1 and Document 3, Apple's revenue in Q3 2022 was $83.0 billion.",1
85,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the 2022 Atlanta Open?,"Alex de Minaur defeated Jenson Brooksby in the final, 6–3, 6–3 to win the singles title at the 2022 Atlanta Open.",1
86,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What was the revenue of AWS in Q2 2022?,The revenue of AWS in Q2 2022 was $19.7 billion. This represents a 33% increase from Q2 2021.,1
87,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,when was xenoblade chronicles 3 released?,"July 29, 2022.",1
88,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,"What is the name of the horse in the movie ""Nope""?","The names of the horses mentioned in the documents are: Lucky, Clover, and Ghost. There are multiple horses mentioned, so it is not clear which one is specifically referred to as ""the horse"" in the movie ""Nope"". However, according to Document 4, Ghost is the horse that first signals that something is awry in the sky.",1
89,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When did Neal Lemlein pass away?,"Neal Lemlein is not mentioned in the provided documents. However, a person named Neal (last name not mentioned) passed away on July 22, 2022, in Aurora, Colorado, as stated in Documents 3 and 5.",1
90,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is the lead actor in the film Carter?,"Joo Won as Carter Lee, later revealed as also going by the name Michael Bane.",1
91,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When was BlenderBot 3 released?,"BlenderBot 3 was released on Friday, August 5.",1
92,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,which company invented BlenderBot 3?,"Meta. 

According to Document 1, Meta is releasing BlenderBot 3, their state-of-the-art conversational agent. Document 4 also mentions that ""Meta apparently believes that AI can learn to do better. The company just announced BlenderBot 3..."" which confirms that Meta is the company that invented BlenderBot 3.",1
93,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When was ChatGPT released?,"November 30, 2022.",1
94,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When was GPT4 released?,"GPT-4 was released on March 14, 2023.",1
95,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How much did Amazon agree to pay to acquire iRobot?,"According to Document 2 and Document 5, Amazon agreed to acquire iRobot for approximately $1.7 billion. Specifically, Document 2 states that Amazon announced an agreement to acquire iRobot for approximately $1.7 billion, and Document 5 confirms this, stating that Amazon offered to acquire iRobot for $1.7 billion, with $61 a share to iRobot shareholders.",1
96,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa, in a field built in the middle of a cornfield, the same location where the classic 1989 film “Field of Dreams” was shot.",1
97,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When did Microsoft release Windows 11 22H2?,"Microsoft made available the Windows 11 2022 Update on September 20, 2022, as a free upgrade for devices already running Windows 11 21H2 (and those compatible computers running Windows 10) that are known to have a smooth upgrade experience.",1
98,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When did AMD unveil Ryzen 7000 processors?,"August 29, 2022. 
(or) 
Aug 29, 2022, at 7PM as per document 4.",1
99,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,Konnor McClain. (According to Document 1 and Document 5),1
100,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the new price of Tesla's Full-Self Driving (FSD) software?,"$15,000.",1
101,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the date of the premiere of House of the Dragon?,Aug. 21.,1
102,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When is the release date for Sony's PlayStation VR2 headset?,The release date for Sony's PlayStation VR2 headset is 22 February 2023.,1
103,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the new venture launched by Tiger Woods and Rory McIlroy?,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports, a technology-focused venture that could stage one-day stadium-based golf events and aims to develop “progressive approaches to sports, media, and entertainment.”",1
104,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Which company recently acquired Super.tech?,"ColdQuanta. 

According to Document 1, Super.tech was acquired by ColdQuanta, allowing the company to tap into the talent and innovation from the University of Chicago, the Chicago Quantum Exchange, and the city's startup ecosystem.",1
105,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is the Heisman Trophy winner in 2022?,Caleb Williams (USC QB),1
106,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on Wednesday, September 21, 2022, at 10 p.m. Eastern on CBS.",1
107,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is the chairman of Toulouse and under whose ownership are they currently?,"The president of Toulouse FC is Damien Comolli. They are currently under the ownership of RedBird Capital Partners, which acquired an 85% majority stake in the club. Previous owner Olivier Sadran will retain a 15% stake in the club and remain a member of the board of directors.",1
108,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When will the TGL (Tech-Infused Golf League) season start?,January 2024.,1
109,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is the director of BioShock movie?,Francis Lawrence.,1
110,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the premiere date of New Amsterdam Season 5?,"New Amsterdam season 5 premiered on September 20, 2022, at 10 p.m. EDT on NBC.",1
111,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who won the World Cup Final in 2022?,"Argentina won the World Cup Final in 2022, defeating France 4-2 on penalties after the match ended 3-3.",1
112,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is the chief meteorologist for KPLR-TV?,John Fuller.,1
113,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is the new head of development at Riff Raff Entertainment?,Katie Sinclair.,1
114,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How much money did Texas Tech pay Marlene Stollings in the settlement?,"According to Document 4 and Document 5, Texas Tech paid Marlene Stollings approximately $740,000 in settling her lawsuit.",1
115,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who acquired a stake in FromSoftware?,"Tencent Holdings and Sony acquired a stake in FromSoftware. Specifically, Tencent acquired 16.25% and Sony acquired 14.09% of FromSoftware's shares.",1
116,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is the new Coach for The Voice Season 22?,Camila Cabello. She replaced Kelly Clarkson on the judges' panel for Season 22.,1
117,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What was the unemployment rate in August 2022 in U.S.?,3.7%,1
118,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who did Serena Williams lose to in her last match at the U.S. Open?,Ajla Tomljanovic.,1
119,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"Eight people were injured in the shuttle van accident on Palisades Interstate Parkway. They were hospitalized with varying injuries, ranging from severe head trauma to minor physical complaints.",1
120,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who is the head coach of Virginia Tech football?,Brent Pry.,1
121,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How did Tanya Pardazi die?,"Tanya Pardazi died in a skydiving accident at Skydive Toronto on August 27, 2022. She got into difficulty during her first solo dive after completing a skydiving course with Skydive Toronto.",1
122,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named as the interim head coach for the remainder of the 2022 season.,1
123,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,What is the release date of Jackie Evancho's album Carousel of Time?,"September 9, 2022.",1
124,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Which companies are part of MATANA?,"Microsoft Corporation (NASDAQ: MSFT), Apple Inc, Tesla Inc (NASDAQ: TSLA), Alphabet Inc (NASDAQ: GOOGL), Nvidia Corp (NASDAQ: NVDA), and Amazon.com Inc.",1
125,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Which animated series won the Emmy Award for Best Animated Program?,"Arcane. It was mentioned in Document 4 and Document 5 that ""Arcane"" won the Emmy for Best Animated Program at the Creative Arts Emmys ceremony.",1
126,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How many teams will be included in the expanded College Football Playoff?,12 teams.,1
127,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,"Ecuador. 

According to Document 3, ""The first match of the tournament was held between Qatar and Ecuador in Group A.""",1
128,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,Where did Leonard Francis escape from?,His home in the Torrey Highlands community of San Diego.,1
129,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When does the 2022 NFL Football Season begin?,"The 2022 NFL season begins Thursday, Sept. 8.",1
130,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When did Meta Connect take place?,Meta Connect took place on October 11. The exact time was 7 a.m. ET / 10 a.m. PT (Document 1) or 7 p.m. CEST / 1 p.m. EST (Document 2).,1
131,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"405 million euros, or just over $400 million (U.S. $401 million).",1
132,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,When was Gotham Knights released?,"The game was released on October 21, 2022.",1
133,meta-llama/llama-4-scout-17b-16e-instruct,noise_robustness,0.6,How did Bernard Shaw die?,"According to Document 4 and Document 5, Bernard Shaw died from pneumonia at the age of 82.",1
