id,model,ability,noise_ratio,query,model_response,accuracy
17,llama-3.3-70b-versatile,noise_robustness,0.6,What is the name of Meta's AI supercomputer?,The AI Research Supercluster (RSC),1
18,llama-3.3-70b-versatile,noise_robustness,0.6,When will American students start taking digital SAT exams?,"In the U.S., the digital SAT will start being delivered in 2024.",1
19,llama-3.3-70b-versatile,noise_robustness,0.6,When do the Paralympic Winter Games 2022 start?,"The 2022 Paralympic Winter Games start on Friday, March 4, 2022.",1
20,llama-3.3-70b-versatile,noise_robustness,0.6,Super Bowl 2022 date,"The Super Bowl 2022 date is Sunday, February 13, 2022.",1
21,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the 2022 Nobel Prize for chemistry?,"The 2022 Nobel Prize in Chemistry was awarded to Carolyn R. Bertozzi, Morten Meldal, and K. Barry Sharpless for the development of click chemistry and bioorthogonal chemistry.",1
22,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the Super Bowl 2022?,"The Los Angeles Rams won the Super Bowl in 2022, defeating the Cincinnati Bengals 23-20.",1
23,llama-3.3-70b-versatile,noise_robustness,0.6,Who won women's 500m speed skating at the 2022 Winter Olympics?,Erin Jackson of the United States won the women's 500m speed skating at the 2022 Winter Olympics.,1
24,llama-3.3-70b-versatile,noise_robustness,0.6,When was Lost Ark game release on Steam?,"Lost Ark was released on Steam on February 11, 2022, although Founders Pack owners had access to the game starting on February 8, 2022.",1
25,llama-3.3-70b-versatile,noise_robustness,0.6,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,Jessie Diggins won two medals in the Beijing 2022 Olympic Games: a bronze medal in the women's individual cross-country sprint and a silver medal in the 30-kilometer freestyle race.,1
26,llama-3.3-70b-versatile,noise_robustness,0.6,What is the genre of The Endgame (TV show)?,"Crime drama, Thriller.",1
27,llama-3.3-70b-versatile,noise_robustness,0.6,When did Russia invade Ukraine?,24 February 2022.,1
28,llama-3.3-70b-versatile,noise_robustness,0.6,When was Elden Ring being released?,"Elden Ring was released on February 25, 2022.",1
29,llama-3.3-70b-versatile,noise_robustness,0.6,Who did Iga Swiatek defeat to win the Qatar Open 2022?,Anett Kontaveit.,1
30,llama-3.3-70b-versatile,noise_robustness,0.6,Which country won the most medals at the 2022 Winter Olympics?,"Norway won the most medals at the 2022 Winter Olympics, with a total of 37 medals (16 golds, 8 silvers, and 13 bronzes).",1
31,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the Male Vocalist of the Year at the 2022 CMA ?,Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards.,1
32,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the ACC Tournament in 2022?,The Virginia Tech Hokies won the 2022 ACC Tournament.,1
33,llama-3.3-70b-versatile,noise_robustness,0.6,What chip does the iPhone 14 have?,"The iPhone 14 has the A15 Bionic chip, which is the same chip that's in the iPhone 13 Pro, but with an extra GPU core.",1
34,llama-3.3-70b-versatile,noise_robustness,0.6,When is Google I/O 2022 scheduled to take place?,Google I/O 2022 is scheduled to take place on May 11-12.,1
35,llama-3.3-70b-versatile,noise_robustness,0.6,who will direct Irredeemable film?,Jeymes Samuel will direct the Irredeemable film.,1
36,llama-3.3-70b-versatile,noise_robustness,0.6,What is the name of China's rover on Mars?,The name of China's rover on Mars is Zhurong.,1
37,llama-3.3-70b-versatile,noise_robustness,0.6,Who is being honored with the 2022 Warrior Award?,Shad Gaspard is being honored with the 2022 Warrior Award.,1
38,llama-3.3-70b-versatile,noise_robustness,0.6,What is the weight of the Surface Laptop SE?,The weight of the Surface Laptop SE is 2.45 pounds.,1
39,llama-3.3-70b-versatile,noise_robustness,0.6,Who stars in The Lost City?,"The stars of The Lost City include Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt.",1
40,llama-3.3-70b-versatile,noise_robustness,0.6,What happened at the Academy Awards involving Will Smith and Chris Rock?,"At the 94th Academy Awards on March 27, 2022, actor Will Smith walked onstage and slapped comedian Chris Rock across the face during Rock's presentation for Best Documentary Feature. The slap was in response to Rock's joke about Smith's wife Jada Pinkett Smith's shaved head, which she had been shaving since 2021 due to alopecia areata. Smith returned to his seat and shouted profanity at Rock, who briefly responded, but completed his presentation without further interruption. Later that evening, Smith won Best Actor and apologized to the Academy of Motion Picture Arts and Sciences and other nominees, but not to Rock, in his acceptance speech. The next day, he issued an apology to Rock and the Academy through social media. Smith resigned his Academy membership on April 1, facing a potential suspension or expulsion, and was banned from attending Academy events for 10 years, effective April 8.",1
41,llama-3.3-70b-versatile,noise_robustness,0.6,When did Apple M2 chip?,"The Apple M2 chip was unveiled at Apple's WWDC 2022 keynote on June 6, 2022.",1
42,llama-3.3-70b-versatile,noise_robustness,0.6,What film won the 2022 Academy Award for Best Picture?,CODA won the 2022 Academy Award for Best Picture.,1
43,llama-3.3-70b-versatile,noise_robustness,0.6,When will the 94th Academy Awards be held?,"The 94th Academy Awards will be held on Sunday, March 27, 2022.",1
44,llama-3.3-70b-versatile,noise_robustness,0.6,When was A House Between the Earth and the Moon published?,"March 29, 2022.",1
45,llama-3.3-70b-versatile,noise_robustness,0.6,Which alnum won the Album of the Year GRAMMYs 2022,We Are by Jon Batiste won the Album of the Year at the 2022 Grammy Awards.,1
46,llama-3.3-70b-versatile,noise_robustness,0.6,When is the final of the 2022 FIFA World Cup?,The final of the 2022 FIFA World Cup is on December 18.,1
47,llama-3.3-70b-versatile,noise_robustness,0.6,How many vehicles did Tesla deliver in the first quarter of 2022?,"310,048 vehicles.",1
48,llama-3.3-70b-versatile,noise_robustness,0.6,Who acquired Twitter?,Elon Musk acquired Twitter.,1
49,llama-3.3-70b-versatile,noise_robustness,0.6,How much did Elon Musk bought Twitter?,Elon Musk bought Twitter for $44 billion.,1
50,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the women's singles Australian Open 2022?,"Ashleigh Barty won the women's singles Australian Open 2022, defeating Danielle Collins in the final with a score of 6-3, 7-6(2).",1
52,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the women's singles Australian Open 2023?,"Aryna Sabalenka of Belarus won the women's singles Australian Open 2023, defeating Elena Rybakina of Kazakhstan in the final with a score of 4-6, 6-3, 6-4.",1
53,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the men's singles Australian Open 2022?,Rafael Nadal won the men's singles Australian Open 2022.,1
54,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the men's singles Australian Open 2023?,Novak Djokovic won the men's singles Australian Open 2023.,1
55,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the women's singles French Open 2022?,Iga Swiatek won the women's singles French Open 2022.,1
56,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the women's singles French Open 2023?,Iga Swiatek won the women's singles French Open 2023.,1
57,llama-3.3-70b-versatile,noise_robustness,0.6,Who is the runner-up in the women's singles at the 2023 French Open?,Karolina Muchova,1
58,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the men's singles French Open 2022?,"Rafael Nadal won the men's singles French Open 2022, defeating Casper Ruud in the final with a score of 6–3, 6–3, 6–0.",1
59,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the men's singles French Open 2023?,"Novak Djokovic won the men's singles French Open 2023, defeating Casper Ruud in the final with a score of 7-6(1), 6-3, 7-5.",1
60,llama-3.3-70b-versatile,noise_robustness,0.6,who the women's singles wimbledon 2022?,"Elena Rybakina won the ladies' singles title at the 2022 Wimbledon Championships, defeating Ons Jabeur in the final.",1
61,llama-3.3-70b-versatile,noise_robustness,0.6,who the women's singles wimbledon 2023?,"Marketa Vondrousova. She is a Czech tennis player who became the first unseeded player to win the Wimbledon Singles Championship in the Open Era, beating Ons Jabeur 6-4, 6-4 in the final.",1
62,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the men's singles wimbledon 2022?,Novak Djokovic won the men's singles Wimbledon 2022.,1
63,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men's singles Wimbledon 2023.,1
64,llama-3.3-70b-versatile,noise_robustness,0.6,How many titles has Swiatek won in 2022 season?,"According to Document 2, Swiatek won 8 titles in the 2022 season.",1
65,llama-3.3-70b-versatile,noise_robustness,0.6,who the women's singles U.S. Open 2022?,"Iga Swiatek won the women's singles title at the 2022 US Open, defeating Ons Jabeur 6-2, 7-6 [7-5].",1
66,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz won the men's singles U.S. Open 2022.,1
67,llama-3.3-70b-versatile,noise_robustness,0.6,Who is the new head coach of the Virginia Tech football team in 2022?,Brent Pry,1
68,llama-3.3-70b-versatile,noise_robustness,0.6,Where is Consensus 2022 taking place?,"Austin, Texas.",1
69,llama-3.3-70b-versatile,noise_robustness,0.6,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1
70,llama-3.3-70b-versatile,noise_robustness,0.6,What was Tesla's revenue in Q1 2022?,$18.76 billion,1
71,llama-3.3-70b-versatile,noise_robustness,0.6,When will Splatoon 3 be released?,"September 9th, 2022.",1
72,llama-3.3-70b-versatile,noise_robustness,0.6,Who acquired STX Entertainment?,The Najafi Companies acquired STX Entertainment for $173 million.,1
73,llama-3.3-70b-versatile,noise_robustness,0.6,When did Orrin G. Hatch pass away?,"Orrin G. Hatch passed away on April 23, 2022.",1
74,llama-3.3-70b-versatile,noise_robustness,0.6,Who was the new CEO of CNN?,Chris Licht was the new CEO of CNN.,1
75,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the French Presidential Election 2022?,Emmanuel Macron won the French Presidential Election 2022.,1
76,llama-3.3-70b-versatile,noise_robustness,0.6,What is the megapixel in main camera on the iPhone 14 Pro?,48 megapixel.,1
77,llama-3.3-70b-versatile,noise_robustness,0.6,How much does it cost to rent a tool kit for Apple device repairs?,"The cost to rent a tool kit for Apple device repairs is $49, including shipping. The rental lasts for 7 days, after which you will be charged a fee and tax via a hold on your credit card.",1
78,llama-3.3-70b-versatile,noise_robustness,0.6,Where will the 2022 Met Gala take place?,The 2022 Met Gala will take place at the Metropolitan Museum of Arts in New York City.,1
79,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the Champions League in the 2022-2023 season?,Manchester City won the Champions League in the 2022-2023 season.,1
80,llama-3.3-70b-versatile,noise_robustness,0.6,Which teams are playing in the 2021-22 NBA Finals?,The Golden State Warriors and the Boston Celtics are playing in the 2021-22 NBA Finals.,1
81,llama-3.3-70b-versatile,noise_robustness,0.6,What is the prize money for the Squid Game-inspired reality competition?,The prize money for the Squid Game-inspired reality competition is $4.56 million.,1
82,llama-3.3-70b-versatile,noise_robustness,0.6,When was Overwatch 2 released?,"Overwatch 2 was released on October 4, 2022, in early access, with the PvP portion of the game being available, and the PvE portion scheduled to arrive in 2023.",1
83,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the 2022 Tour de France?,Jonas Vingegaard won the 2022 Tour de France.,1
84,llama-3.3-70b-versatile,noise_robustness,0.6,How much was Apple's revenue in Q3? 2022,$83.0 billion,1
85,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the 2022 Atlanta Open?,"Alex de Minaur won the 2022 Atlanta Open, defeating Jenson Brooksby in the final with a score of 6-3, 6-3.",1
86,llama-3.3-70b-versatile,noise_robustness,0.6,What was the revenue of AWS in Q2 2022?,$19.7 billion,1
87,llama-3.3-70b-versatile,noise_robustness,0.6,when was xenoblade chronicles 3 released?,"Xenoblade Chronicles 3 was released on July 29, 2022.",1
88,llama-3.3-70b-versatile,noise_robustness,0.6,"What is the name of the horse in the movie ""Nope""?","There are multiple horses mentioned in the documents: Lucky, Clover, and Ghost. Therefore, the answer is not a single name, but rather multiple names: Lucky, Clover, and Ghost.",1
89,llama-3.3-70b-versatile,noise_robustness,0.6,When did Neal Lemlein pass away?,"July 22, 2022.",1
90,llama-3.3-70b-versatile,noise_robustness,0.6,Who is the lead actor in the film Carter?,"Joo Won is the lead actor in the film Carter, playing the role of Carter Lee, also known as Michael Bane.",1
91,llama-3.3-70b-versatile,noise_robustness,0.6,When was BlenderBot 3 released?,"BlenderBot 3 was released on Friday, August 5.",1
92,llama-3.3-70b-versatile,noise_robustness,0.6,which company invented BlenderBot 3?,Meta.,1
93,llama-3.3-70b-versatile,noise_robustness,0.6,When was ChatGPT released?,"ChatGPT was released on November 30, 2022.",1
94,llama-3.3-70b-versatile,noise_robustness,0.6,When was GPT4 released?,"GPT-4 was released on March 14, 2023.",1
95,llama-3.3-70b-versatile,noise_robustness,0.6,How much did Amazon agree to pay to acquire iRobot?,Amazon agreed to pay approximately $1.7 billion to acquire iRobot.,1
96,llama-3.3-70b-versatile,noise_robustness,0.6,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The location of the Major League Baseball Field of Dreams Game 2022 is Dyersville, Iowa, on a field built in the middle of a cornfield, in the same location where the classic 1989 film “Field of Dreams” was shot.",1
97,llama-3.3-70b-versatile,noise_robustness,0.6,When did Microsoft release Windows 11 22H2?,"Microsoft released Windows 11 22H2 on September 20, 2022.",1
98,llama-3.3-70b-versatile,noise_robustness,0.6,When did AMD unveil Ryzen 7000 processors?,August 29th.,1
99,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,Konnor McClain won the senior women's all-around title at the U.S. Gymnastics Nationals 2022.,1
100,llama-3.3-70b-versatile,noise_robustness,0.6,What is the new price of Tesla's Full-Self Driving (FSD) software?,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000.",1
101,llama-3.3-70b-versatile,noise_robustness,0.6,What is the date of the premiere of House of the Dragon?,The premiere date of House of the Dragon is August 21.,1
102,llama-3.3-70b-versatile,noise_robustness,0.6,When is the release date for Sony's PlayStation VR2 headset?,The release date for Sony's PlayStation VR2 headset is 22 February 2023.,1
103,llama-3.3-70b-versatile,noise_robustness,0.6,What is the new venture launched by Tiger Woods and Rory McIlroy?,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports, a technology-focused venture that aims to develop “progressive approaches to sports, media, and entertainment.”",1
104,llama-3.3-70b-versatile,noise_robustness,0.6,Which company recently acquired Super.tech?,ColdQuanta recently acquired Super.tech.,1
105,llama-3.3-70b-versatile,noise_robustness,0.6,Who is the Heisman Trophy winner in 2022?,"Caleb Williams, the USC quarterback.",1
106,llama-3.3-70b-versatile,noise_robustness,0.6,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on Wednesday, Sept. 21 at 10/9c on CBS.",1
107,llama-3.3-70b-versatile,noise_robustness,0.6,Who is the chairman of Toulouse and under whose ownership are they currently?,"The president (equivalent to chairman) of Toulouse FC is Damien Comolli. Toulouse FC is currently under the ownership of RedBird Capital Partners, who have acquired an 85% majority stake in the club, with previous owner Olivier Sadran retaining a 15% stake.",1
108,llama-3.3-70b-versatile,noise_robustness,0.6,When will the TGL (Tech-Infused Golf League) season start?,The TGL (Tech-Infused Golf League) season will start in January 2024.,1
109,llama-3.3-70b-versatile,noise_robustness,0.6,Who is the director of BioShock movie?,Francis Lawrence,1
110,llama-3.3-70b-versatile,noise_robustness,0.6,What is the premiere date of New Amsterdam Season 5?,"The premiere date of New Amsterdam Season 5 is Tuesday, September 20, 2022, at 10/9c on NBC.",1
111,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the World Cup Final in 2022?,"Argentina won the World Cup Final in 2022, defeating France 4-2 on penalties after the match ended 3-3.",1
112,llama-3.3-70b-versatile,noise_robustness,0.6,Who is the chief meteorologist for KPLR-TV?,John Fuller is the chief meteorologist for KPLR-TV.,1
113,llama-3.3-70b-versatile,noise_robustness,0.6,Who is the new head of development at Riff Raff Entertainment?,Katie Sinclair.,1
114,llama-3.3-70b-versatile,noise_robustness,0.6,How much money did Texas Tech pay Marlene Stollings in the settlement?,"$740,000",1
115,llama-3.3-70b-versatile,noise_robustness,0.6,Who acquired a stake in FromSoftware?,"Tencent Holdings and Sony acquired a stake in FromSoftware, with Tencent acquiring 16.25% and Sony acquiring 14.09% of FromSoft's shares.",1
116,llama-3.3-70b-versatile,noise_robustness,0.6,Who is the new Coach for The Voice Season 22?,"Camila Cabello is the new coach for The Voice Season 22, replacing Kelly Clarkson.",1
117,llama-3.3-70b-versatile,noise_robustness,0.6,What was the unemployment rate in August 2022 in U.S.?,The U.S. unemployment rate in August 2022 was 3.7%.,1
118,llama-3.3-70b-versatile,noise_robustness,0.6,Who did Serena Williams lose to in her last match at the U.S. Open?,Ajla Tomljanovic.,1
119,llama-3.3-70b-versatile,noise_robustness,0.6,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,Eight people were injured in the shuttle van accident on Palisades Interstate Parkway.,1
120,llama-3.3-70b-versatile,noise_robustness,0.6,Who is the head coach of Virginia Tech football?,Brent Pry,1
121,llama-3.3-70b-versatile,noise_robustness,0.6,How did Tanya Pardazi die?,Tanya Pardazi died in a skydiving accident at Skydive Toronto on August 27. She got into difficulty during her first solo dive after completing a skydiving course.,1
122,llama-3.3-70b-versatile,noise_robustness,0.6,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named the interim head coach for the remainder of the 2022 season.,1
123,llama-3.3-70b-versatile,noise_robustness,0.6,What is the release date of Jackie Evancho's album Carousel of Time?,"The release date of Jackie Evancho's album Carousel of Time is September 9, 2022.",1
124,llama-3.3-70b-versatile,noise_robustness,0.6,Which companies are part of MATANA?,"The MATANA group is composed of six high-level technology companies: 

1. Microsoft Corporation (NASDAQ: MSFT)
2. Apple Inc (NASDAQ: AAPL)
3. Tesla Inc (NASDAQ: TSLA)
4. Alphabet Inc (NASDAQ: GOOGL)
5. Nvidia Corp (NASDAQ: NVDA)
6. Amazon.com Inc.",1
125,llama-3.3-70b-versatile,noise_robustness,0.6,Which animated series won the Emmy Award for Best Animated Program?,Arcane.,1
126,llama-3.3-70b-versatile,noise_robustness,0.6,How many teams will be included in the expanded College Football Playoff?,12 teams will be included in the expanded College Football Playoff.,1
127,llama-3.3-70b-versatile,noise_robustness,0.6,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,Ecuador.,1
128,llama-3.3-70b-versatile,noise_robustness,0.6,Where did Leonard Francis escape from?,His home in the Torrey Highlands community of San Diego.,1
129,llama-3.3-70b-versatile,noise_robustness,0.6,When does the 2022 NFL Football Season begin?,"The 2022 NFL season begins Thursday, Sept. 8.",1
130,llama-3.3-70b-versatile,noise_robustness,0.6,When did Meta Connect take place?,Meta Connect took place on October 11.,1
131,llama-3.3-70b-versatile,noise_robustness,0.6,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,405 million euros (approximately $401 million or $400 million as mentioned in different documents).,1
132,llama-3.3-70b-versatile,noise_robustness,0.6,When was Gotham Knights released?,"Gotham Knights was released on October 21, 2022.",1
133,llama-3.3-70b-versatile,noise_robustness,0.6,How did Bernard Shaw die?,Bernard Shaw died from pneumonia. He was 82 years old.,1
134,llama-3.3-70b-versatile,noise_robustness,0.6,When did Queen Elizabeth II die?,"Queen Elizabeth II died on September 8, 2022, at the age of 96, at her Balmoral estate in Scotland.",1
135,llama-3.3-70b-versatile,noise_robustness,0.6,Where did Queen Elizabeth II die?,"Balmoral Castle, her estate in the Scottish Highlands.",1
136,llama-3.3-70b-versatile,noise_robustness,0.6,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,Frances Tiafoe.,1
137,llama-3.3-70b-versatile,noise_robustness,0.6,when did king charles iii get crowned?,"King Charles III got crowned on May 6, 2023.",1
138,llama-3.3-70b-versatile,noise_robustness,0.6,"What is Trace Adkins' role in ""Monarch""?","Trace Adkins plays the role of Albie Roman, the reigning King of Country Music and husband of Dottie Cantrell Roman, in the Fox drama series ""Monarch"".",1
139,llama-3.3-70b-versatile,noise_robustness,0.6,When does the iPhone 14 Plus release?,"The iPhone 14 Plus was made available on October 7, 2022.",1
140,llama-3.3-70b-versatile,noise_robustness,0.6,Who stars as Susie Wallis in Susie Searches?,Kiersey Clemons stars as Susie Wallis in Susie Searches.,1
141,llama-3.3-70b-versatile,noise_robustness,0.6,What is the new product at Chick-fil-A in fall 2022?,The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake.,1
142,llama-3.3-70b-versatile,noise_robustness,0.6,Which team will Kyle Busch join in 2023?,Richard Childress Racing (RCR) and he will drive the No. 8 Chevrolet.,1
143,llama-3.3-70b-versatile,noise_robustness,0.6,What is men's year-end No 1 in tennis in 2022?,Carlos Alcaraz.,1
144,llama-3.3-70b-versatile,noise_robustness,0.6,Who was playing Lex Luthor in Titans?,Titus Welliver was playing Lex Luthor in Titans.,1
145,llama-3.3-70b-versatile,noise_robustness,0.6,What is Columbia University's QS ranking in 2023?,Columbia University's QS ranking in 2023 is 22nd.,1
146,llama-3.3-70b-versatile,noise_robustness,0.6,Who was the first Asian man to win Lead Actor in a Drama Series?,Lee Jung-jae,1
147,llama-3.3-70b-versatile,noise_robustness,0.6,How much did Google acquire Mandiant for?,$5.4 billion,1
148,llama-3.3-70b-versatile,noise_robustness,0.6,What was the inflation rate in the U.S. in August 2022?,The inflation rate in the U.S. in August 2022 was 8.3% according to the Bureau of Labor Statistics.,1
149,llama-3.3-70b-versatile,noise_robustness,0.6,Who is receiving the 39th Walter Cronkite Award for Excellence in Journalism?,"Gayle King, the co-host of CBS Mornings, is receiving the 39th Walter Cronkite Award for Excellence in Journalism.",1
150,llama-3.3-70b-versatile,noise_robustness,0.6,What is the name of the sequel to The Legend of Zelda: Breath of the Wild?,The Legend of Zelda: Tears of the Kingdom.,1
151,llama-3.3-70b-versatile,noise_robustness,0.6,when was The Legend of Zelda: Tears of the Kingdom released?,"The Legend of Zelda: Tears of the Kingdom was released on May 12, 2023.",1
152,llama-3.3-70b-versatile,noise_robustness,0.6,When was Hocus Pocus 2 released on Disney+?,"September 30, 2022.",1
153,llama-3.3-70b-versatile,noise_robustness,0.6,When is ACL 2023 taking place?,"ACL 2023 is taking place from July 9th to July 14th, 2023, in Toronto, Canada, and also has an online component, with some events happening on July 10, 2023. Additionally, there is an ACL Festival, but the exact dates are not specified in the documents for the festival, only the performers for Sunday of both weekends are mentioned.",1
154,llama-3.3-70b-versatile,noise_robustness,0.6,Where is ACL 2023 taking place?,"Toronto, Canada.",1
155,llama-3.3-70b-versatile,noise_robustness,0.6,When is EMNLP 2023 taking place?,"EMNLP 2023 is taking place in Singapore from December 6th to December 10th, 2023.",1
156,llama-3.3-70b-versatile,noise_robustness,0.6,Where is EMNLP 2023 taking place?,EMNLP 2023 is taking place in Singapore.,1
157,llama-3.3-70b-versatile,noise_robustness,0.6,What is the starting price for Virginia Tech 2023 football season tickets?,$350,1
158,llama-3.3-70b-versatile,noise_robustness,0.6,What is the date of the Wine OFF the Fox benefit concert?,"The date of the Wine OFF the Fox benefit concert is Saturday, October 22.",1
159,llama-3.3-70b-versatile,noise_robustness,0.6,When is the funeral of Queen Elizabeth II?,"The funeral of Queen Elizabeth II was on September 19, 2022.",1
160,llama-3.3-70b-versatile,noise_robustness,0.6,Where did Queen Elizabeth II's state funeral take place?,"Westminster Abbey, followed by a procession to Wellington Arch and then to Windsor Castle for a committal service at St George's Chapel.",1
161,llama-3.3-70b-versatile,noise_robustness,0.6,Who were the top two contestants in the America's Got Talent Season 17 finale?,[ERROR_MAX_RETRIES],0
162,llama-3.3-70b-versatile,noise_robustness,0.6,When is MotorCity Cage Night XII?,"MotorCity Cage Night XII is on November 18, 2022.",1
163,llama-3.3-70b-versatile,noise_robustness,0.6,How many people died in the mid-air collision in Boulder County?,"Three people died in the mid-air collision in Boulder County. The victims were 22-year-old Daniel Wilmoth, 23-year-old Samuel Fisher, and 69-year-old Henry Butler.",1
164,llama-3.3-70b-versatile,noise_robustness,0.6,Who is Italy's first female prime minister?,[ERROR_MAX_RETRIES],0
165,llama-3.3-70b-versatile,noise_robustness,0.6,What caused Ben Davies to be unavailable for Wales in the upcoming Nations League matches?,[ERROR_MAX_RETRIES],0
166,llama-3.3-70b-versatile,noise_robustness,0.6,Who won the WNBA Finals 2022?,[ERROR_MAX_RETRIES],0
167,llama-3.3-70b-versatile,noise_robustness,0.6,When did the Golden Globe Awards 2023 take place?,[ERROR_MAX_RETRIES],0
168,llama-3.3-70b-versatile,noise_robustness,0.6,What is the release date of the Pixel Watch?,[ERROR_MAX_RETRIES],0
169,llama-3.3-70b-versatile,noise_robustness,0.6,Who was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala?,Robin Roberts was honored with a Lifetime Professional Achievement Award at the Seton Hall's Center for Sports Media Gala.,1
170,llama-3.3-70b-versatile,noise_robustness,0.6,Who performed at the Super Bowl LVII Halftime Show?,[ERROR_MAX_RETRIES],0
171,llama-3.3-70b-versatile,noise_robustness,0.6,when did Shinzo Abe die?,[ERROR_MAX_RETRIES],0
172,llama-3.3-70b-versatile,noise_robustness,0.6,who killed Shinzo Abe?,[ERROR_MAX_RETRIES],0
