id,model,ability,noise_ratio,query,model_response,accuracy
14,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When is the Sports Star of the Year Awards Show 2022?,"The 87th annual Seattle Sports Star of the Year Awards Show was held on May 26, 2022.",1
15,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who are the recipients of the 2022 Ivan Allen Jr. Prize for Social Courage?,"The recipients of the 2022 Ivan Allen Jr. Prize for Social Courage are Ford Greene, Ralph Long Jr., Lawrence Williams, and Ronald Yancey. These individuals were Georgia Tech’s first Black students and the first Black graduate, respectively, and were recognized for their roles as trailblazers in the peaceful integration of the Institute.",1
16,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the codename for Google's AR headset project?,The codename for Google's AR headset project is Project Iris.,1
17,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the name of Meta's AI supercomputer?,The name of Meta's AI supercomputer is the AI Research Supercluster (RSC).,1
18,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When will American students start taking digital SAT exams?,American students will start taking digital SAT exams in the spring of 2024.,1
19,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When do the Paralympic Winter Games 2022 start?,"The 2022 Winter Paralympics begin on March 4, 2022.",1
20,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Super Bowl 2022 date,"The Super Bowl 2022 is scheduled for Sunday, February 13, 2022.",1
21,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the 2022 Nobel Prize for chemistry?,"The 2022 Nobel Prize in Chemistry was awarded to K. Barry Sharpless, Carolyn R. Bertozzi, and Morten Meldal for the development of click chemistry and bioorthogonal chemistry.",1
22,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the Super Bowl 2022?,The Los Angeles Rams won the Super Bowl 2022.,1
23,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won women's 500m speed skating at the 2022 Winter Olympics?,Erin Jackson of the United States won the women's 500m speed skating at the 2022 Winter Olympics.,1
24,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When was Lost Ark game release on Steam?,"According to the document, Lost Ark was released on Steam on February 11, 2022. Founders Pack owners had early access starting from February 8, 2022.",1
25,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What medals did Jessie Diggins win in the Beijing 2022 Olympic Games?,Jessie Diggins won a bronze medal in the women's individual cross-country sprint and a silver medal in the women's 30 kilometer freestyle at the Beijing 2022 Olympic Games.,1
26,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the genre of The Endgame (TV show)?,The genre of The Endgame (TV show) is crime drama and thriller.,1
27,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When did Russia invade Ukraine?,Russia invaded Ukraine on 24 February 2022.,1
28,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When was Elden Ring being released?,"Elden Ring was released on February 25, 2022, for PS4, PS5, Xbox One, Xbox Series X, and PC.",1
29,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who did Iga Swiatek defeat to win the Qatar Open 2022?,Iga Swiatek defeated Anett Kontaveit to win the Qatar Open 2022.,1
30,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Which country won the most medals at the 2022 Winter Olympics?,"Norway won the most medals at the 2022 Winter Olympics, with a total of 37 medals (16 golds, 8 silvers, and 13 bronzes).",1
31,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the Male Vocalist of the Year at the 2022 CMA ?,Chris Stapleton won the Male Vocalist of the Year at the 2022 CMA Awards.,1
32,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the ACC Tournament in 2022?,The Virginia Tech Hokies won the 2022 ACC Tournament.,1
33,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What chip does the iPhone 14 have?,"The iPhone 14 and iPhone 14 Plus have the A15 Bionic chip, which is the same chip that’s in the iPhone 13 Pro, though it has an extra GPU core compared to the A15 in the regular iPhone 13 and the iPhone SE (3rd generation).",1
34,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When is Google I/O 2022 scheduled to take place?,Google I/O 2022 is scheduled to take place on May 11-12.,1
35,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,who will direct Irredeemable film?,"According to the document, Jeymes Samuel will direct the film adaptation of 'Irredeemable' and 'Incorruptible'.",1
36,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the name of China's rover on Mars?,The name of China's rover on Mars is Zhurong.,1
37,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is being honored with the 2022 Warrior Award?,Shad Gaspard is being honored with the 2022 Warrior Award.,1
38,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the weight of the Surface Laptop SE?,The weight of the Surface Laptop SE is 2.45 pounds.,1
39,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who stars in The Lost City?,"The stars of *The Lost City* are Sandra Bullock, Channing Tatum, Daniel Radcliffe, Da'Vine Joy Randolph, and Brad Pitt.",1
40,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What happened at the Academy Awards involving Will Smith and Chris Rock?,"At the 94th Academy Awards on March 27, 2022, during the presentation for Best Documentary Feature, comedian Chris Rock made a joke about Will Smith's wife, Jada Pinkett Smith, referring to her shaved head, which she has been shaving since 2021 due to alopecia areata. In response to the joke, Will Smith walked onto the stage and slapped Chris Rock across the face. Smith then returned to his seat and shouted profanity at Rock, who briefly responded but completed his presentation without further interruption.

Later that evening, Will Smith won the Best Actor award for his performance in ""King Richard."" In his acceptance speech, Smith apologized to the Academy of Motion Picture Arts and Sciences and other nominees, but not to Rock. The next day, he issued an apology to Rock and the Academy through social media. Smith resigned from the Academy on April 1 and was subsequently banned from attending Academy events for 10 years, effective April 8.

The incident received widespread attention and largely overshadowed the rest of the ceremony. Live television broadcasts in the United States mostly muted the incident due to federal censorship laws, but uncensored international footage went viral on social media.",1
41,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When did Apple M2 chip?,"Apple unveiled the M2 chip at WWDC 2022 on June 6, 2022.",1
42,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What film won the 2022 Academy Award for Best Picture?,The film 'CODA' won the 2022 Academy Award for Best Picture.,1
43,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When will the 94th Academy Awards be held?,"The 94th Academy Awards will be held on Sunday, March 27, 2022.",1
44,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When was A House Between the Earth and the Moon published?,"A House Between Earth and the Moon was published on March 29, 2022.",1
45,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Which alnum won the Album of the Year GRAMMYs 2022,"The Album of the Year GRAMMY for 2022 was won by Jon Batiste for his album ""We Are.""",1
46,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When is the final of the 2022 FIFA World Cup?,"The final of the 2022 FIFA World Cup is on December 18, 2022.",1
47,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How many vehicles did Tesla deliver in the first quarter of 2022?,"According to the document, Tesla delivered 310,048 vehicles in the first quarter of 2022.",1
48,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who acquired Twitter?,Elon Musk acquired Twitter.,1
49,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How much did Elon Musk bought Twitter?,Elon Musk bought Twitter for $44 billion.,1
50,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the 2022 Masters Tournament?,Scottie Scheffler won the 2022 Masters Tournament.,1
51,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the women's singles Australian Open 2022?,Ashleigh Barty won the women's singles Australian Open 2022.,1
52,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the women's singles Australian Open 2023?,Aryna Sabalenka of Belarus won the women's singles Australian Open 2023.,1
53,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the men's singles Australian Open 2022?,Rafael Nadal won the men's singles Australian Open 2022.,1
54,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the men's singles Australian Open 2023?,Novak Djokovic won the men's singles Australian Open 2023.,1
55,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the women's singles French Open 2022?,Iga Swiatek won the women's singles French Open 2022.,1
56,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the women's singles French Open 2023?,Iga Swiatek won the women's singles French Open 2023.,1
57,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is the runner-up in the women's singles at the 2023 French Open?,The runner-up in the women's singles at the 2023 French Open is Karolina Muchova.,1
58,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the men's singles French Open 2022?,"Rafael Nadal won the men's singles French Open 2022. He defeated Casper Ruud in the final with a score of 6–3, 6–3, 6–0. This victory marked his 14th French Open title and his 22nd major title overall.",1
59,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the men's singles French Open 2023?,Novak Djokovic won the men's singles French Open 2023.,1
60,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,who the women's singles wimbledon 2022?,The women's singles winner of the 2022 Wimbledon Championships was Elena Rybakina. She defeated Ons Jabeur in the final.,1
61,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,who the women's singles wimbledon 2023?,The women's singles Wimbledon 2023 champion is Marketa Vondrousova. She became the first unseeded player to win the Wimbledon Singles Championship in the Open Era by defeating Ons Jabeur in the final.,1
62,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the men's singles wimbledon 2022?,The men's singles Wimbledon 2022 champion was Novak Djokovic.,1
63,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the men's singles wimbledon 2023?,Carlos Alcaraz won the men's singles Wimbledon 2023.,1
64,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How many titles has Swiatek won in 2022 season?,"Swiatek won eight titles in the 2022 season. This is confirmed by the statement: ""Świątek became the first player since Serena Williams in 2013 to claim the most titles (8), to win the most matches (67) and to achieve the most 'bagels' in a year (22).""",1
65,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,who the women's singles U.S. Open 2022?,The women's singles U.S. Open 2022 was won by Iga Swiatek.,1
66,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the men's singles U.S. Open 2022?,Carlos Alcaraz won the men's singles U.S. Open 2022.,1
67,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is the new head coach of the Virginia Tech football team in 2022?,The new head coach of the Virginia Tech football team in 2022 is Brent Pry.,1
68,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Where is Consensus 2022 taking place?,"Consensus 2022 took place in Austin, Texas.",1
69,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When did the 148th Kentucky Derby take place?,"The 148th Kentucky Derby took place on Saturday, May 7, 2022.",1
70,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What was Tesla's revenue in Q1 2022?,"According to the document, Tesla's revenue in Q1 2022 was $18.76 billion.",1
71,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When will Splatoon 3 be released?,"Splatoon 3 was released on September 9th, 2022.",1
72,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who acquired STX Entertainment?,STX Entertainment was acquired by private equity firm Najafi Companies for $173 million.,1
73,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When did Orrin G. Hatch pass away?,"Orrin G. Hatch passed away on April 23, 2022.",1
74,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who was the new CEO of CNN?,"The new CEO of CNN is Chris Licht. He was named to the position on February 28, 2022.",1
75,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the French Presidential Election 2022?,Emmanuel Macron won the French Presidential Election 2022.,1
76,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the megapixel in main camera on the iPhone 14 Pro?,The main camera on the iPhone 14 Pro has a 48-megapixel sensor.,1
77,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How much does it cost to rent a tool kit for Apple device repairs?,"The cost to rent a tool kit for Apple device repairs is $49, including shipping.",1
78,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Where will the 2022 Met Gala take place?,The 2022 Met Gala will take place at the Metropolitan Museum of Art in New York City.,1
79,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the Champions League in the 2022-2023 season?,Manchester City won the Champions League in the 2022-2023 season.,1
80,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Which teams are playing in the 2021-22 NBA Finals?,The teams playing in the 2021-22 NBA Finals are the Golden State Warriors and the Boston Celtics.,1
81,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the prize money for the Squid Game-inspired reality competition?,The prize money for the Squid Game-inspired reality competition is $4.56 million.,1
82,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When was Overwatch 2 released?,"Overwatch 2 was released in early access on October 4, 2022, for Nintendo Switch, PlayStation 4, PlayStation 5, Windows, Xbox One, and Xbox Series X/S.",1
83,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the 2022 Tour de France?,The 2022 Tour de France was won by Jonas Vingegaard (Team Jumbo-Visma).,1
84,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How much was Apple's revenue in Q3? 2022,Apple's revenue in Q3 2022 was $83.0 billion.,1
85,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the 2022 Atlanta Open?,"The 2022 Atlanta Open was won by Alex de Minaur. He defeated Jenson Brooksby in the final with a score of 6-3, 6-3. This victory marked de Minaur's second title at the Atlanta Open, the first being in 2019.",1
86,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What was the revenue of AWS in Q2 2022?,The revenue of AWS in Q2 2022 was $19.7 billion.,1
87,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,when was xenoblade chronicles 3 released?,"Xenoblade Chronicles 3 was released on July 29, 2022.",1
88,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,"What is the name of the horse in the movie ""Nope""?","The movie ""Nope"" features multiple horses, but the names mentioned in the document are Lucky, Clover, and Ghost. Each of these horses plays a significant role in the film. 

- **Lucky**: Described as a sage and experienced equine, essential to the plot.
- **Clover**: Meets an untimely end off-screen.
- **Ghost**: Signals that something is awry in the sky and is one of the family’s veteran equine actors.

If you are looking for a specific horse, please clarify which one you are interested in.",1
89,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When did Neal Lemlein pass away?,"Neal Lemlein passed away on July 22, 2022.",1
90,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is the lead actor in the film Carter?,"The lead actor in the film Carter is Joo Won, who plays the character Carter Lee, also known as Michael Bane.",1
91,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When was BlenderBot 3 released?,"BlenderBot 3 was released on Friday, August 5, 2022.",1
92,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,which company invented BlenderBot 3?,The company that invented BlenderBot 3 is Meta.,1
93,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When was ChatGPT released?,"ChatGPT was released on November 30, 2022.",1
94,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When was GPT4 released?,"GPT-4 was released on March 14, 2023.",1
95,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How much did Amazon agree to pay to acquire iRobot?,Amazon agreed to pay approximately $1.7 billion to acquire iRobot.,1
96,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the location of the Major League Baseball Field of Dreams Game 2022?,"The 2022 Major League Baseball Field of Dreams Game is located in Dyersville, Iowa, on a field that was built in the middle of a cornfield, in the same location where the classic 1989 film “Field of Dreams” was shot.",1
97,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When did Microsoft release Windows 11 22H2?,"Microsoft released Windows 11 22H2 on September 20, 2022.",1
98,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When did AMD unveil Ryzen 7000 processors?,"AMD unveiled the Ryzen 7000 processors on August 29, 2022, during a YouTube livestream at 7PM.",1
99,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the U.S. all-around title at the U.S. Gymnastics Nationals 2022?,Konnor McClain won the U.S. all-around title at the U.S. Gymnastics Nationals 2022.,1
100,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the new price of Tesla's Full-Self Driving (FSD) software?,"The new price of Tesla's Full-Self Driving (FSD) software is $15,000.",1
101,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the date of the premiere of House of the Dragon?,"The premiere date of House of the Dragon is August 21, 2022.",1
102,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When is the release date for Sony's PlayStation VR2 headset?,The release date for Sony's PlayStation VR2 headset is 22 February 2023.,1
103,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the new venture launched by Tiger Woods and Rory McIlroy?,"The new venture launched by Tiger Woods and Rory McIlroy is called TMRW Sports. This technology-focused project aims to develop ""progressive approaches to sports, media, and entertainment,"" including the potential to stage one-day stadium-based golf events. The venture also includes sports industry executive Mike McCarley and broadcasting veteran Dick Ebersol as initial investors.",1
104,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Which company recently acquired Super.tech?,"The document states that ColdQuanta has acquired Super.tech. This is evident from the quotes by ColdQuanta CEO Scott Faris and Super.tech Co-Founder and CEO Pranav Gokhale, as well as the context provided about the acquisition and its implications.",1
105,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is the Heisman Trophy winner in 2022?,"The Heisman Trophy winner in 2022 is Caleb Williams, the quarterback from USC.",1
106,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When does The Amazing Race Season 34 premiere?,"The Amazing Race Season 34 premiered on Wednesday, September 21, 2022, at 10/9c on CBS.",1
107,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is the chairman of Toulouse and under whose ownership are they currently?,"The president (chairman) of Toulouse FC is Damien Comolli. The club is currently under the ownership of RedBird Capital Partners, which has acquired an 85% majority stake in the club.",1
108,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When will the TGL (Tech-Infused Golf League) season start?,The TGL (Tech-Infused Golf League) season will start in January 2024.,1
109,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is the director of BioShock movie?,The director of the BioShock movie is Francis Lawrence.,1
110,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the premiere date of New Amsterdam Season 5?,"The premiere date of New Amsterdam Season 5 is Tuesday, September 20, 2022, at 10/9c on NBC.",1
111,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who won the World Cup Final in 2022?,Argentina won the World Cup Final in 2022.,1
112,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is the chief meteorologist for KPLR-TV?,The chief meteorologist for KPLR-TV is John Fuller.,1
113,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is the new head of development at Riff Raff Entertainment?,The new head of development at Riff Raff Entertainment is Katie Sinclair.,1
114,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How much money did Texas Tech pay Marlene Stollings in the settlement?,"Texas Tech paid Marlene Stollings approximately $740,000 in settling the lawsuit she filed after being fired by the school in 2020.",1
115,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who acquired a stake in FromSoftware?,"Tencent Holdings and Sony acquired a 30% stake in FromSoftware, with Tencent acquiring 16.25% and Sony acquiring 14.09%.",1
116,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is the new Coach for The Voice Season 22?,The new Coach for The Voice Season 22 is Camila Cabello. She is replacing Kelly Clarkson on the judges' panel.,1
117,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What was the unemployment rate in August 2022 in U.S.?,"The unemployment rate in the U.S. in August 2022 was 3.7 percent, as reported by the U.S. Bureau of Labor Statistics.",1
118,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who did Serena Williams lose to in her last match at the U.S. Open?,Serena Williams lost to Ajla Tomljanovic in her last match at the U.S. Open.,1
119,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How many people were injured in the shuttle van accident on Palisades Interstate Parkway?,"According to the document, eight people were injured in the shuttle van accident on the Palisades Interstate Parkway.",1
120,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who is the head coach of Virginia Tech football?,The head coach of Virginia Tech football is Brent Pry.,1
121,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How did Tanya Pardazi die?,Tanya Pardazi died in a skydiving accident in Toronto. She encountered difficulties during her first solo dive after completing a skydiving course with Skydive Toronto.,1
122,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who was named interim coach for Nebraska's 2022 season?,Mickey Joseph was named the interim head coach for Nebraska's 2022 season.,1
123,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the release date of Jackie Evancho's album Carousel of Time?,"The release date of Jackie Evancho's album Carousel of Time is September 9, 2022.",1
124,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Which companies are part of MATANA?,"The MATANA group is composed of the following six high-level technology companies:

- Microsoft Corporation (NASDAQ: MSFT)
- Apple Inc (NASDAQ: AAPL)
- Tesla Inc (NASDAQ: TSLA)
- Alphabet Inc (NASDAQ: GOOGL)
- Nvidia Corp (NASDAQ: NVDA)
- Amazon.com Inc (NASDAQ: AMZN)",1
125,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Which animated series won the Emmy Award for Best Animated Program?,"The animated series ""Arcane"" won the Emmy Award for Best Animated Program.",1
126,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How many teams will be included in the expanded College Football Playoff?,The expanded College Football Playoff will include 12 teams.,1
127,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Which team will host nation Qatar play against in the opening match of the 2022 World Cup?,The host nation Qatar will play against Ecuador in the opening match of the 2022 World Cup.,1
128,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Where did Leonard Francis escape from?,Leonard Francis escaped from his home in the Torrey Highlands community of San Diego.,1
129,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When does the 2022 NFL Football Season begin?,"The 2022 NFL Football Season begins on Thursday, September 8, 2022.",1
130,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When did Meta Connect take place?,"Meta Connect took place on October 11, 2022.",1
131,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How much is the fine that Meta is facing for failing to safeguard children's information on Instagram?,"The fine that Meta is facing for failing to safeguard children's information on Instagram is 405 million euros, or just over $400 million.",1
132,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When was Gotham Knights released?,"Gotham Knights was released on October 21, 2022.",1
133,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,How did Bernard Shaw die?,"According to the provided document, Bernard Shaw died from pneumonia on September 8, 2022. He was 82 years old.",1
134,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When did Queen Elizabeth II die?,"Queen Elizabeth II died on September 8, 2022.",1
135,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Where did Queen Elizabeth II die?,"Queen Elizabeth II died at Balmoral Castle, her estate in the Scottish Highlands.",1
136,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,who did Alcaraz beat in U.S. Open 2022 Men's Semifinals?,Carlos Alcaraz beat Frances Tiafoe in the U.S. Open 2022 Men's Semifinals.,1
137,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,when did king charles iii get crowned?,"King Charles III was crowned on May 6, 2023.",1
138,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,"What is Trace Adkins' role in ""Monarch""?","In the TV series ""Monarch,"" Trace Adkins plays the role of Albie Roman, who is described as the Texas Truthteller and the reigning King of Country Music. He is the husband of Dottie Cantrell Roman, portrayed by Susan Sarandon, who is known as the tough-as-nails Queen of Country Music. Together, they have built a country music dynasty, but their foundation is built on a lie, which puts their reign as country royalty in jeopardy.",1
139,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,When does the iPhone 14 Plus release?,"The iPhone 14 Plus was made available on October 7, 2022.",1
140,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who stars as Susie Wallis in Susie Searches?,"Kiersey Clemons stars as Susie Wallis in ""Susie Searches.""",1
141,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is the new product at Chick-fil-A in fall 2022?,"The new product at Chick-fil-A in fall 2022 is the Autumn Spice Milkshake. This milkshake mixes rich flavors like cinnamon with crunchy bits of brown sugar cookies, is made with Chick-fil-A Icedream dessert, and is topped off with whipped cream and a cherry. It will be available nationwide starting September 12, 2022.",1
142,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Which team will Kyle Busch join in 2023?,Kyle Busch will join Richard Childress Racing (RCR) in 2023.,1
143,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is men's year-end No 1 in tennis in 2022?,The men's year-end No. 1 in tennis in 2022 is Carlos Alcaraz.,1
144,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,Who was playing Lex Luthor in Titans?,Titus Welliver is playing Lex Luthor in Titans.,1
145,qwen/qwen-2.5-72b-instruct,noise_robustness,0.6,What is Columbia University's QS ranking in 2023?,"According to the document, Columbia University's QS ranking in 2023 is 22nd.",1
