id,model,ability,query,model_response,accuracy
19,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When was Diablo 3 released?,"Diablo 3 was released on May 15, 2012.",1
20,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who won the 2021 Tour de France?,"The winner of the 2021 Tour de France was Tadej Pogačar of Slovenia, riding for UAE Team Emirates. He won the general classification by a margin of 5 minutes and 20 seconds over his nearest rival, Jonas Vingegaard of Denmark.",1
21,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who won the 2019 Tour de France?,"The winner of the 2019 Tour de France was Egan Bernal of Colombia, riding for Team Ineos. He became the first Colombian to win the Tour de France, and the youngest rider to win the Tour since 1904.",1
22,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When was xenoblade chronicles 2 released?,"Xenoblade Chronicles 2 was released on December 1, 2017, for the Nintendo Switch in Japan, and on December 1, 2017, in North America and Europe.",1
23,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When was xenoblade chronicles X released in Japan?,"The game ""Xenoblade Chronicles X"" was released in Japan on April 29, 2014 for the Wii U console.",0
24,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When was xenoblade chronicles Definite Edition released?,"The Xenoblade Chronicles 2: Torna ~ The Golden Country was released in 2018, but I believe you are referring to Xenoblade Chronicles 2: Definitive Edition. 

Xenoblade Chronicles 2: Definitive Edition was released on December 5, 2020 for the Nintendo Switch.",0
25,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When was GPT-3 released?,GPT-3 was released in July 2020 by OpenAI. It's the third version of the company's GPT multimodal large language model.,0
26,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When was OpenAI founded?,OpenAI was founded in 2015.,0
27,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the Heisman Trophy winner in 2012?,"The Heisman Trophy winner in 2012 was Robert Griffin III, a quarterback from Baylor University.",0
28,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the Walter Camp Award winner in 2017?,"The winner of the 2017 Walter Camp Award was Baker Mayfield, a quarterback from the University of Oklahoma.",1
29,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the Maxwell Award winner in 2019?,The 2019 Maxwell Award winner is Joe Burrow.,1
30,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the director of the Avatar movie?,The director of the Avatar movie is James Cameron.,1
31,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the director of the Silent Hill movie?,"The director of the 2006 film ""Silent Hill"" is Christophe Gans.",1
32,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the director of the Assassin's Creed movie?,The director of the Assassin's Creed movie (2016) is Justin Kurzel.,1
33,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the premiere date of Grey's Anatomy Season 17?,"The premiere date of Grey's Anatomy Season 17 was September 26, 2020.",0
34,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the premiere date of The Walking Dead Season 11?,"The premiere date of The Walking Dead Season 11 was August 22, 2021.",1
35,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who won the World Cup Final in 2018?,"The winner of the 2018 FIFA World Cup Final was France. They defeated Croatia 4-2 in the final match, which was held on July 15, 2018, at the Luzhniki Stadium in Moscow, Russia.",1
36,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who won the World Cup Final in 2014?,"Germany won the 2014 FIFA World Cup Final, defeating Argentina 1-0 in extra time, with Mario Götze scoring the winning goal in the 113th minute. The match was played on July 13, 2014, at the Maracanã Stadium in Rio de Janeiro, Brazil.",1
37,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who won the World Cup Final in 2010?,"The winner of the 2010 FIFA World Cup Final was Spain. They defeated the Netherlands 1-0 in the final, with Andres Iniesta scoring the winning goal in extra time. The match was played on July 11, 2010, at the Soccer City stadium in Johannesburg, South Africa.",1
38,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When was Marvel's Spider-Man released?,"There have been several Spider-Man games developed by Insomniac Games, so I'll provide a few answers:

* Marvel's Spider-Man (2018): This action-adventure game was released on September 7, 2018, for the PlayStation 4.
* Marvel's Spider-Man: Miles Morales (2020): This spin-off game, which follows Miles Morales as the new Spider-Man, was released on November 12, 2020, for the PlayStation 4 and PlayStation 5.
* Marvel's Spider-Man 2 (2023): The sequel to the original game, which continues the story of Peter Parker as Spider-Man, is scheduled to be released on October 20, 2023, for the PlayStation 5.

Please let me know if you're referring to a specific game or if you need more information!",1
39,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When was Assassin's Creed Valhalla released?,"Assassin's Creed Valhalla was released on November 10, 2020 for PlayStation 4, PlayStation 5, Xbox One, Xbox Series X/S, and Microsoft Windows.",1
40,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When does the iPhone 11 release?,"The iPhone 11 was released on September 20, 2019.",1
41,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is women's year-end No 1 in tennis in 2020?,Ashleigh Barty was the women's year-end No 1 in tennis in 2020.,1
42,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is men's year-end No 1 in tennis in 2019?,Novak Djokovic was the year-end No. 1 in men's tennis in 2019.,0
43,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,How much did Google acquire YouTube for?,Google acquired YouTube for $1.65 billion in November 2006.,1
44,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,when was The Legend of Zelda: Breath of the Wild released?,"The Legend of Zelda: Breath of the Wild was released on March 3, 2017, for the Nintendo Switch and Wii U consoles.",1
45,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,when was The Legend of Zelda: Ocarina of Time released?,"The Legend of Zelda: Ocarina of Time was released on November 21, 1998 for the Nintendo 64 console.",1
46,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,when was Xenoblade Chronicles 2 released?,"Xenoblade Chronicles 2 was released on December 1, 2017 for the Nintendo Switch.",1
47,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When did the Golden Globe Awards 2020 take place?,"The 77th Golden Globe Awards took place on January 5, 2020.",1
48,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who was awarded the 2021 Nobel Prize in Literature?,"The 2021 Nobel Prize in Literature was awarded to Abdulrazak Gurnah, a Tanzanian-born British novelist, for his ""uncompromising and compassionate penetration of the effects of colonialism and the fate of the refugee in the gulf between cultures and continents.""",1
49,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who was awarded the 2019 Nobel Prize in Literature?,"The 2019 Nobel Prize in Literature was awarded to Peter Handke, an Austrian writer, ""for an influential work that with linguistic ingenuity has explored the periphery and the specificity of human experience.""",1
50,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who was awarded the 2018 Nobel Prize in Literature?,"The 2018 Nobel Prize in Literature was awarded to Olga Tokarczuk of Poland and the 2019 Nobel Prize in Literature was awarded to Peter Handke of Austria, but the 2018 Nobel Prize in Literature was actually awarded to two authors, Olga Tokarczuk and Peter Handke was awarded in 2019, but the 2018 prize was awarded to Olga Tokarczuk and the 2019 prize was awarded to Peter Handke.",1
51,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the release date of God of War (2018)?,"The release date of the 2018 game ""God of War"" is April 20, 2018.",1
52,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the release date of The Last of Us Part II?,"The Last of Us Part II was released on June 19, 2020 for the PlayStation 4.",1
53,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the release date of Cyberpunk 2077?,"The release date of Cyberpunk 2077 is December 10, 2020.",1
54,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When does season 4 of The Crown premiere?,"The fourth season of The Crown premiered on November 15, 2020, on Netflix.",1
55,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When does season 3 of The Crown premiere?,"Season 3 of The Crown premiered on November 17, 2019, on Netflix.",1
56,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who directed Titanic?,"The film ""Titanic"" was directed by James Cameron.",1
57,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who directed The Avengers?,The Avengers was directed by Joss Whedon.,1
58,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,"Who is starring as Mulan in the movie ""Mulan""?","The main character Mulan in the 2020 live-action remake of the movie ""Mulan"" is played by actress Liu Yifei, also known as Crystal Liu.",0
59,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the president of the NFL?,The president of the National Football League (NFL) is currently Roger Goodell. He has been serving as the commissioner of the NFL since 2006.,1
60,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the president of the FIFA?,The current president of FIFA is Gianni Infantino. He has been serving as the president of FIFA since 2016.,1
61,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the CEO of Facebook in 2021?,Mark Zuckerberg is the CEO of Facebook in 2021.,1
62,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the CEO of Tesla in 2021?,The CEO of Tesla in 2021 is Elon Musk.,1
63,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What movie won the Oscar for Best Animated Film in 2021?,"The movie that won the Oscar for Best Animated Feature Film in 2021 was ""Soul"".",1
64,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What movie won the Oscar for Best Animated Film in 2020?,"The movie that won the Oscar for Best Animated Feature Film in 2020 was ""Toy Story 4"".",1
65,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who will be playing the role of Billy Batson in Shazam!?,"The role of Billy Batson/Shazam in the 2019 film ""Shazam!"" is played by Zachary Levi.",0
66,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who will be playing the role of Diana Prince in Wonder Woman 1984?,Gal Gadot will be reprising her role as Diana Prince/Wonder Woman in Wonder Woman 1984.,1
67,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who was the runner-up of the 2018 World Cup?,The runner-up of the 2018 FIFA World Cup was Croatia. They lost to France in the final with a score of 4-2.,1
68,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who was the runner-up of the 2014 World Cup?,The runner-up of the 2014 FIFA World Cup was Netherlands. They lost to Germany in the final with a score of 1-0.,0
69,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who was the runner-up of the 2010 World Cup?,The runner-up of the 2010 FIFA World Cup was the Netherlands. They lost to Spain in the final with a score of 1-0.,1
70,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When will the first season of The Blacklist premiere?,"The first season of The Blacklist premiered on September 23, 2013, on NBC.",1
71,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the release date for Animal Crossing: New Horizons on Nintendo Switch?,"The release date for Animal Crossing: New Horizons on Nintendo Switch is March 20, 2020.",1
72,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the release date for Super Mario Odyssey on Nintendo Switch?,"The release date for Super Mario Odyssey on Nintendo Switch is October 27, 2017.",1
73,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Which movie won Best Picture at the 90th Academy Awards Ceremony?,"The movie that won Best Picture at the 90th Academy Awards Ceremony was ""The Shape of Water"".",1
74,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Which actor won Best Actor at the 92nd Academy Awards Ceremony?,"The actor who won the Best Actor award at the 92nd Academy Awards Ceremony was Joaquin Phoenix for his role as Arthur Fleck/Joker in the movie ""Joker"". The ceremony took place on February 9, 2020.",1
75,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Which director won Best Director at the 93rd Academy Awards Ceremony?,"The director who won the Best Director award at the 93rd Academy Awards Ceremony was Chloé Zhao for her film ""Nomadland"".",1
76,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the CEO of Lego in 2021?,The CEO of the LEGO Group in 2021 is Thomas Kirk Kristiansen.,0
77,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the CEO of Nintendo in 2021?,The CEO of Nintendo in 2021 is Shuntaro Furukawa. He has been serving as the President and Representative Director of Nintendo since September 2018.,1
78,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who was named the 2021 National Teacher of the Year?,"The 2021 National Teacher of the Year was Janis Jennings, a high school English teacher from Idaho.",0
79,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who was named the 2020 National Teacher of the Year?,"The 2020 National Teacher of the Year was Magenta ""Maggie"" Jackson, a high school English teacher from Maine.",0
80,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the lead actress in La La Land?,"The lead actress in the 2016 film ""La La Land"" is Emma Stone. She played the role of Mia Dolan, an aspiring actress.",1
81,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the lead actress in The Shape of Water?,"The lead actress in the 2017 film ""The Shape of Water"" is Sally Hawkins. She played the role of Elisa Esposito, a mute janitor who falls in love with an amphibious creature.",1
82,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,"Who is the director of ""Pretty Woman""?","The director of the movie ""Pretty Woman"" is Garry Marshall.",1
83,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,"Who is the director of ""The Godfather""?","The director of the film ""The Godfather"" is Francis Ford Coppola.",1
84,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,"Who is the director of ""Bohemian Rhapsody""?","The director of the 2018 biographical drama film ""Bohemian Rhapsody"" is Bryan Singer and Dexter Fletcher.",1
85,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,which city hosted the olympic games in 2012?,"The city that hosted the Olympic Games in 2012 was London, United Kingdom.",1
86,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the new CEO of Vanguard?,"As of my last update in 2021, the CEO of The Vanguard Group, Inc. is Mortimer ""Tim"" Buckley.",0
87,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the new CEO of Fidelity Investments?,Abigail Johnson is the current CEO of Fidelity Investments.,1
88,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When was Pixel 6 announced?,"The Google Pixel 6 was announced on October 19, 2021.",1
89,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,When was Pixel 5a announced?,"The Google Pixel 5a was announced on May 17, 2021.",0
90,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the name of Amazon's ai assistant in office?,"The name of Amazon's AI assistant in the office is Alexa for Business, but more specifically, the AI assistant that is integrated into Amazon's office devices is called ""Alexa for Business"" or ""Alexa for Work"" and also known as ""Alexa for Office"" but the most commonly used name is ""Alexa for Business""",1
91,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the date of the 2020 NBA Draft?,"The 2020 NBA draft took place on November 18, 2020.",1
92,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the date of the 2021 NBA Draft?,"The 2021 NBA draft took place on July 29, 2021.",1
93,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,What is the name of Microsoft's AR headset?,The name of Microsoft's AR (Augmented Reality) headset is HoloLens.,1
94,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the CEO of Google in 2021?,"Sundar Pichai is the CEO of Google and Alphabet, the parent company of Google, as of 2021.",1
95,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who is the CEO of Apple in 2021?,"The CEO of Apple in 2021 is Tim Cook. He has been the CEO of Apple since August 2011, succeeding Steve Jobs.",1
96,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who won the Masters golf tournament in 2021?,"The winner of the 2021 Masters Tournament was Hideki Matsuyama. He won the tournament on April 11, 2021, at the Augusta National Golf Club in Augusta, Georgia. This was his first major championship victory.",1
97,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,Who won the British Open golf tournament in 2020?,"The winner of the 2020 British Open golf tournament, also known as the 149th Open Championship, was Shane Lowry. He won the tournament by 6 strokes at Royal Portrush in Northern Ireland.",1
98,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,which city hosted the olympic games in 2008?,"The city that hosted the Olympic Games in 2008 was Beijing, China.",1
99,meta-llama/llama-3.1-8b-instruct,counterfactual_nodocs,which city hosted the olympic games in 2004?,"The city that hosted the Olympic Games in 2004 was Athens, Greece.",1
